,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
133,187.08322749148005,1496.6658199318404,135.04717445373535,134,24800,198400,122.95662140846252,16.0,8.0,8.0,10,80,266.84739899635315
134,195.0319740441208,1560.2557923529664,136.07264733314514,135,25000,200000,123.82705402374268,16.0,8.0,8.0,10,80,268.82569336891174
135,177.5711016146199,1420.5688129169591,137.19895672798157,136,25200,201600,124.62847304344177,16.0,8.0,8.0,10,80,270.8073558807373
136,173.23906517988152,1385.9125214390522,138.35343074798584,137,25400,203200,125.55205130577087,16.0,8.0,8.0,10,80,272.94565320014954
137,176.08077802415917,1408.6462241932734,139.48927307128906,138,25600,204800,126.36432814598083,16.0,8.0,8.0,10,80,274.9466953277588
138,167.9777984208268,1343.8223873666143,140.6799066066742,139,25800,206400,127.19423747062683,16.0,8.0,8.0,10,80,277.032518863678
139,183.28343729857872,1466.2674983886297,141.77111268043518,140,26000,208000,128.0114016532898,16.0,8.0,8.0,10,80,279.0654389858246
140,199.63004009683783,1597.0403207747026,142.77296590805054,141,26200,209600,128.73753452301025,16.0,8.0,8.0,10,80,280.84593987464905
141,177.6500725118933,1421.2005800951465,143.89877462387085,142,26400,211200,129.54082036018372,16.0,8.0,8.0,10,80,282.8274898529053
142,167.03912550164856,1336.3130040131884,145.0960988998413,143,26600,212800,130.44345331192017,16.0,8.0,8.0,10,80,284.9956884384155
143,166.98569079350077,1335.8855263480061,146.29380631446838,144,26800,214400,131.35453820228577,16.0,8.0,8.0,10,80,287.1647005081177
144,194.98047663553356,1559.8438130842685,147.31955003738403,145,27000,216000,132.42708945274353,16.0,8.0,8.0,10,80,289.3426413536072
145,175.3259744119544,1402.6077952956352,148.46028232574463,146,27200,217600,133.3254532814026,16.0,8.0,8.0,10,80,291.4416036605835
146,170.6622917788159,1365.2983342305272,149.6321873664856,147,27400,219200,134.273020029068,16.0,8.0,8.0,10,80,293.6320996284485
147,182.93414433783752,1463.4731547027002,150.72547698020935,148,27600,220800,135.24845719337463,16.0,8.0,8.0,10,80,295.7545499801636
148,218.00098129714178,1744.0078503771342,151.64290404319763,149,27800,222400,136.03233551979065,16.0,8.0,8.0,10,80,297.5320897102356
149,190.27784267603622,1522.2227414082897,152.69399857521057,150,28000,224000,137.16817116737366,16.0,8.0,8.0,10,80,299.78209018707275
150,178.23808655691838,1425.904692455347,153.81609320640564,151,28200,225600,138.06424403190613,16.0,8.0,8.0,10,80,301.85275387763977
151,171.69251828552436,1373.5401462841949,154.98096632957458,152,28400,227200,139.04400944709778,16.0,8.0,8.0,10,80,304.06333804130554
152,192.53196296989094,1540.2557037591275,156.0197548866272,153,28600,228800,139.82055974006653,16.0,8.0,8.0,10,80,305.9424970149994
153,215.69990162040907,1725.5992129632725,156.9469690322876,154,28800,230400,140.66655731201172,16.0,8.0,8.0,10,80,307.7768540382385
