,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
114,17.72,8.86,8.86,100,1000,19.74,9.87,9.87,100,1000,219.87398265197348,2198.739826519735,117.7182993888855,115,23000,230000,294.689080953598,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,425.35453748703003
115,17.64,8.82,8.82,100,1000,19.54,9.77,9.77,100,1000,211.11016318075764,2111.1016318075767,118.66567206382751,116,23200,232000,297.56512808799744,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,429.37121295928955
116,17.56,8.78,8.78,100,1000,19.66,9.83,9.83,100,1000,127.76860266951226,1277.6860266951226,120.23100185394287,117,23400,234000,299.61528420448303,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,433.07650423049927
117,17.4,8.7,8.7,100,1000,19.68,9.84,9.84,100,1000,187.14424701428624,1871.4424701428622,121.29969620704651,118,23600,236000,301.5047216415405,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,436.1357042789459
118,17.58,8.79,8.79,100,1000,19.58,9.79,9.79,100,1000,199.48795144908408,1994.8795144908408,122.30226302146912,119,23800,238000,304.02151012420654,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,439.761367559433
119,17.5,8.75,8.75,100,1000,19.7,9.85,9.85,100,1000,216.35190279416233,2163.5190279416233,123.22668290138245,120,24000,240000,306.49891686439514,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,443.27659368515015
120,17.62,8.81,8.81,100,1000,19.72,9.86,9.86,100,1000,202.5556184706324,2025.556184706324,124.21406602859497,121,24200,242000,309.02098178863525,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,446.8797755241394
121,17.64,8.82,8.82,100,1000,19.64,9.82,9.82,100,1000,230.96037917928004,2309.6037917928006,125.0800154209137,122,24400,244000,311.2497282028198,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,450.0674772262573
122,15.76,7.88,7.88,100,1000,19.66,9.83,9.83,100,1000,223.6011083285909,2236.011083285909,125.97446537017822,123,24600,246000,313.34021615982056,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,453.1620943546295
123,15.48,7.74,7.74,100,1000,19.76,9.88,9.88,100,1000,208.31428642379996,2083.1428642379997,126.9345531463623,124,24800,248000,315.4598226547241,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,456.3518748283386
124,15.54,7.77,7.77,100,1000,19.52,9.76,9.76,100,1000,226.3265503243293,2263.265503243293,127.81823205947876,125,25000,250000,317.5457110404968,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,459.4381742477417
125,15.58,7.79,7.79,100,1000,19.64,9.82,9.82,100,1000,221.0516108087141,2210.5161080871408,128.72299814224243,126,25200,252000,319.91509771347046,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,462.81560254096985
126,15.62,7.81,7.81,100,1000,19.7,9.85,9.85,100,1000,228.3193452053691,2283.193452053691,129.59896421432495,127,25400,254000,321.761981010437,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,465.6392574310303
127,0.06,0.03,0.03,100,1000,2.12,1.06,1.06,100,1000,229.41802113676212,2294.1802113676213,130.47073531150818,128,25600,256000,324.04819655418396,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,468.89565563201904
128,0.1,0.05,0.05,100,1000,2.0,1.0,1.0,100,1000,208.7904670215615,2087.904670215615,131.4286334514618,129,25800,258000,326.3517186641693,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,472.2521049976349
129,0.18,0.09,0.09,100,1000,2.14,1.07,1.07,100,1000,193.8093177449975,1938.093177449975,132.46057558059692,130,26000,260000,328.56676149368286,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,475.60755133628845
130,0.16,0.08,0.08,100,1000,2.08,1.04,1.04,100,1000,204.4872283969953,2044.8722839699533,133.438631772995,131,26200,262000,330.2939820289612,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,478.4104175567627
131,0.08,0.04,0.04,100,1000,2.04,1.02,1.02,100,1000,188.30552129776828,1883.055212977683,134.50073552131653,132,26400,264000,332.2158784866333,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,481.5385231971741
132,0.14,0.07,0.07,100,1000,2.1,1.05,1.05,100,1000,201.3471132977873,2013.4711329778731,135.49404501914978,133,26600,266000,335.2399845123291,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,485.7025079727173
133,0.12,0.06,0.06,100,1000,2.02,1.01,1.01,100,1000,190.46763590440708,1904.6763590440708,136.54409217834473,134,26800,268000,337.7706787586212,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,489.3785824775696
134,0.2,0.1,0.1,100,1000,2.16,1.08,1.08,100,1000,210.02262061091923,2100.2262061091924,137.49637055397034,135,27000,270000,340.36983370780945,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,493.0279576778412
135,0.12,0.06,0.06,100,1000,2.06,1.03,1.03,100,1000,214.98821597317405,2149.8821597317406,138.4266541004181,136,27200,272000,342.7884795665741,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,496.48198342323303
136,0.08,0.04,0.04,100,1000,2.22,1.11,1.11,100,1000,182.27933478514632,1822.793347851463,139.52387118339539,137,27400,274000,345.21073818206787,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,500.10127544403076
137,0.1,0.05,0.05,100,1000,2.04,1.02,1.02,100,1000,216.7866728758746,2167.866728758746,140.44643712043762,138,27600,276000,347.60497307777405,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,503.5225820541382
138,0.14,0.07,0.07,100,1000,2.04,1.02,1.02,100,1000,186.88421014172138,1868.8421014172138,141.51661849021912,139,27800,278000,349.92152857780457,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,507.00446796417236
139,0.12,0.06,0.06,100,1000,2.2,1.1,1.1,100,1000,204.4774089315148,2044.7740893151479,142.49472165107727,140,28000,280000,352.5097758769989,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,510.69037103652954
140,0.1,0.05,0.05,100,1000,2.18,1.09,1.09,100,1000,224.83212518500133,2248.3212518500136,143.38427424430847,141,28200,282000,355.15904450416565,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,514.3445816040039
141,0.18,0.09,0.09,100,1000,2.08,1.04,1.04,100,1000,199.19094634961795,1991.9094634961793,144.38833594322205,142,28400,284000,357.98887300491333,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,518.2803907394409
142,0.16,0.08,0.08,100,1000,2.1,1.05,1.05,100,1000,196.12253543650235,1961.2253543650233,145.40810656547546,143,28600,286000,360.22923731803894,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,521.6572852134705
143,0.12,0.06,0.06,100,1000,2.18,1.09,1.09,100,1000,192.2078076814769,1922.0780768147692,146.44864702224731,144,28800,288000,362.97624921798706,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,525.5502288341522
144,0.12,0.06,0.06,100,1000,2.04,1.02,1.02,100,1000,190.8976980380243,1908.976980380243,147.49632859230042,145,29000,290000,365.5879261493683,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,529.3098978996277
145,0.2,0.1,0.1,100,1000,2.0,1.0,1.0,100,1000,210.75040599424372,2107.5040599424374,148.44531846046448,146,29200,292000,367.27945733070374,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,532.0889921188354
146,0.22,0.11,0.11,100,1000,2.04,1.02,1.02,100,1000,184.67160644287242,1846.7160644287242,149.52832198143005,147,29400,294000,369.28083848953247,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,535.2741746902466
147,0.12,0.06,0.06,100,1000,2.04,1.02,1.02,100,1000,218.09637091375185,2180.9637091375184,150.4453477859497,148,29600,296000,371.55437660217285,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,538.5778384208679
148,0.06,0.03,0.03,100,1000,2.06,1.03,1.03,100,1000,192.96701395757978,1929.6701395757977,151.4817943572998,149,29800,298000,373.67194080352783,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,541.8234889507294
149,0.1,0.05,0.05,100,1000,2.12,1.06,1.06,100,1000,212.1587382680017,2121.587382680017,152.42448472976685,150,30000,300000,376.16576647758484,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,545.371461391449
150,3.82,1.91,1.91,100,1000,2.04,1.02,1.02,100,1000,198.82858913751195,1988.2858913751195,153.43037629127502,151,30200,302000,380.0668685436249,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,550.4290671348572
151,5.68,2.84,2.84,100,1000,2.0,1.0,1.0,100,1000,204.0462344790278,2040.462344790278,154.4105463027954,152,30400,304000,382.293123960495,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,553.786821603775
152,0.16,0.08,0.08,100,1000,2.02,1.01,1.01,100,1000,178.98579931274264,1789.8579931274264,155.52795338630676,153,30600,306000,384.3208820819855,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,557.040696144104
153,0.1,0.05,0.05,100,1000,1.96,0.98,0.98,100,1000,219.18268655437285,2191.8268655437287,156.440434217453,154,30800,308000,386.8712537288666,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,560.5938668251038
154,3.86,1.93,1.93,100,1000,2.04,1.02,1.02,100,1000,184.47334346675675,1844.7334346675675,157.52460169792175,155,31000,310000,388.8813462257385,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,563.7856378555298
155,2.04,1.02,1.02,100,1000,2.0,1.0,1.0,100,1000,213.29037323618493,2132.9037323618495,158.4622905254364,156,31200,312000,390.7835214138031,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,566.7268538475037
156,0.12,0.06,0.06,100,1000,1.98,0.99,0.99,100,1000,201.7957752492856,2017.957752492856,159.45339155197144,157,31400,314000,392.93255376815796,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,569.9586925506592
157,0.1,0.05,0.05,100,1000,1.96,0.98,0.98,100,1000,215.91753927442758,2159.1753927442755,160.37967109680176,158,31600,316000,395.22576332092285,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,573.271241903305
158,0.04,0.02,0.02,100,1000,2.04,1.02,1.02,100,1000,216.54089378339322,2165.408937833932,161.3032841682434,159,31800,318000,397.34188318252563,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,576.4722626209259
159,0.04,0.02,0.02,100,1000,2.0,1.0,1.0,100,1000,224.9652573477156,2249.6525734771562,162.19231033325195,160,32000,320000,399.5184826850891,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,579.6489305496216
160,3.72,1.86,1.86,100,1000,1.98,0.99,0.99,100,1000,189.4130135011343,1894.1301350113429,163.24820399284363,161,32200,322000,402.1427528858185,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,583.4329917430878
161,0.1,0.05,0.05,100,1000,2.08,1.04,1.04,100,1000,143.2545700923966,1432.545700923966,164.64432001113892,162,32400,324000,404.08056473731995,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,586.8994390964508
162,0.04,0.02,0.02,100,1000,2.04,1.02,1.02,100,1000,191.62559967178385,1916.2559967178386,165.68802189826965,163,32600,326000,406.7463161945343,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,590.7101151943207
163,0.06,0.03,0.03,100,1000,1.98,0.99,0.99,100,1000,201.66658573021428,2016.6658573021427,166.67975783348083,164,32800,328000,409.03142833709717,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,594.0834469795227
164,0.08,0.04,0.04,100,1000,2.08,1.04,1.04,100,1000,201.9123963974199,2019.1239639741991,167.67028641700745,165,33000,330000,410.91655945777893,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,597.0717055797577
165,0.02,0.01,0.01,100,1000,1.96,0.98,0.98,100,1000,202.85985547403808,2028.598554740381,168.65618872642517,166,33200,332000,413.10808396339417,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,600.3399193286896
166,0.08,0.04,0.04,100,1000,2.1,1.05,1.05,100,1000,206.21359013275082,2062.1359013275082,169.62605690956116,167,33400,334000,416.44554567337036,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,604.7490932941437
167,1.86,0.93,0.93,100,1000,2.06,1.03,1.03,100,1000,211.09863490384234,2110.986349038423,170.57348132133484,168,33600,336000,418.89615535736084,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,608.2690536975861
168,1.82,0.91,0.91,100,1000,1.94,0.97,0.97,100,1000,197.2555529950666,1972.5555299506661,171.5873944759369,169,33800,338000,421.6247363090515,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,612.1162462234497
169,0.0,0.0,0.0,100,1000,2.0,1.0,1.0,100,1000,190.03929187629583,1900.3929187629583,172.63980841636658,170,34000,340000,424.7383186817169,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,616.3897914886475
170,0.06,0.03,0.03,100,1000,1.98,0.99,0.99,100,1000,201.58449113457795,2015.8449113457793,173.63194823265076,171,34200,342000,427.5163643360138,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,620.2731828689575
171,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,196.9550717655268,1969.550717655268,174.64740824699402,172,34400,344000,431.05330657958984,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,624.9305419921875
172,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,198.28641706482205,1982.8641706482206,175.6560502052307,173,34600,346000,433.51054763793945,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,628.5044722557068
173,0.04,0.02,0.02,100,1000,2.02,1.01,1.01,100,1000,194.159527014641,1941.59527014641,176.6861310005188,174,34800,348000,436.1050441265106,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,632.2487580776215
174,0.04,0.02,0.02,100,1000,1.96,0.98,0.98,100,1000,177.40429047022263,1774.0429047022265,177.8134994506836,175,35000,350000,438.6884388923645,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,636.0679016113281
175,0.06,0.03,0.03,100,1000,2.02,1.01,1.01,100,1000,182.3744836847759,1823.744836847759,178.91014409065247,176,35200,352000,441.611314535141,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,640.2323014736176
176,0.02,0.01,0.01,100,1000,2.02,1.01,1.01,100,1000,162.59342920507498,1625.93429205075,180.14020609855652,177,35400,354000,443.7427489757538,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,643.7196319103241
177,1.92,0.96,0.96,100,1000,2.04,1.02,1.02,100,1000,221.4707570487702,2214.707570487702,181.04325985908508,178,35600,356000,446.3066325187683,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,647.2840657234192
178,0.0,0.0,0.0,100,1000,1.96,0.98,0.98,100,1000,218.05152796565494,2180.5152796565494,181.9604742527008,179,35800,358000,448.747750043869,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,650.7766070365906
179,0.02,0.01,0.01,100,1000,2.04,1.02,1.02,100,1000,214.7687626780041,2147.6876267800412,182.89170837402344,180,36000,360000,451.293741941452,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,654.3440034389496
180,1.76,0.88,0.88,100,1000,2.04,1.02,1.02,100,1000,212.62276313011353,2126.2276313011353,183.8323414325714,181,36200,362000,453.51523423194885,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,657.6076264381409
181,1.88,0.94,0.94,100,1000,1.96,0.98,0.98,100,1000,193.11320913257063,1931.1320913257061,184.86800336837769,182,36400,364000,455.87705659866333,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,661.1070187091827
182,0.06,0.03,0.03,100,1000,1.94,0.97,0.97,100,1000,204.68766165444356,2046.8766165444356,185.8451018333435,183,36600,366000,458.20875120162964,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,664.5201551914215
183,0.06,0.03,0.03,100,1000,2.08,1.04,1.04,100,1000,230.34495143692925,2303.4495143692925,186.71336483955383,184,36800,368000,460.00437664985657,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,667.2739541530609
184,2.0,1.0,1.0,100,1000,0.02,0.01,0.01,100,1000,222.0733016449123,2220.733016449123,187.61396837234497,185,37000,370000,462.51089119911194,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,670.7870008945465
185,0.08,0.04,0.04,100,1000,2.0,1.0,1.0,100,1000,222.88254346133715,2228.8254346133713,188.51130199432373,186,37200,372000,464.6173300743103,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,673.8793377876282
186,0.06,0.03,0.03,100,1000,2.02,1.01,1.01,100,1000,212.47654518117454,2124.7654518117456,189.45258235931396,187,37400,374000,467.12936305999756,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,677.4277577400208
187,0.06,0.03,0.03,100,1000,1.96,0.98,0.98,100,1000,212.9024021863299,2129.024021863299,190.39197993278503,188,37600,376000,469.85274291038513,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,681.2004053592682
188,0.06,0.03,0.03,100,1000,1.96,0.98,0.98,100,1000,228.0696154608464,2280.696154608464,191.26890516281128,189,37800,378000,472.364378452301,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,684.7011976242065
189,0.14,0.07,0.07,100,1000,2.0,1.0,1.0,100,1000,194.7865177931832,1947.865177931832,192.2956702709198,190,38000,380000,475.0465567111969,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,688.5146045684814
190,0.04,0.02,0.02,100,1000,2.0,1.0,1.0,100,1000,188.23187283197305,1882.3187283197306,193.3581895828247,191,38200,382000,477.28260350227356,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,691.9128847122192
191,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,204.21055142833563,2042.1055142833563,194.33757090568542,192,38400,384000,480.19987893104553,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,695.9178726673126
192,0.12,0.06,0.06,100,1000,2.06,1.03,1.03,100,1000,220.00886475995645,2200.0886475995644,195.24662518501282,193,38600,386000,483.1251382827759,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,699.843864440918
193,0.04,0.02,0.02,100,1000,2.04,1.02,1.02,100,1000,205.85182442220025,2058.5182442220025,196.2181978225708,194,38800,388000,484.7294600009918,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,702.5031056404114
194,0.06,0.03,0.03,100,1000,2.04,1.02,1.02,100,1000,198.85069405430212,1988.5069405430213,197.22397756576538,195,39000,390000,487.07005310058594,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,705.938423871994
195,0.16,0.08,0.08,100,1000,0.02,0.01,0.01,100,1000,221.55463667461825,2215.5463667461827,198.1266894340515,196,39200,392000,489.51787781715393,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,709.4219863414764
196,0.04,0.02,0.02,100,1000,0.02,0.01,0.01,100,1000,204.71293702727013,2047.1293702727014,199.1036672592163,197,39400,394000,492.33941984176636,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,713.3300783634186
197,0.02,0.01,0.01,100,1000,2.0,1.0,1.0,100,1000,219.76407725556882,2197.6407725556883,200.01373410224915,198,39600,396000,493.9325180053711,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,715.9308228492737
198,0.08,0.04,0.04,100,1000,2.0,1.0,1.0,100,1000,219.91473547391232,2199.1473547391233,200.92317748069763,199,39800,398000,496.0222518444061,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,719.0222492218018
199,2.04,1.02,1.02,100,1000,2.0,1.0,1.0,100,1000,234.94901824588035,2349.4901824588037,201.77442598342896,200,40000,400000,498.293582201004,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,722.252345085144
200,0.06,0.03,0.03,100,1000,2.04,1.02,1.02,100,1000,230.5017941730798,2305.0179417307977,202.64209818840027,201,40200,402000,500.0232422351837,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,724.9493000507355
201,0.0,0.0,0.0,100,1000,2.0,1.0,1.0,100,1000,184.362539315407,1843.6253931540698,203.7269172668457,202,40400,404000,502.4938383102417,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,728.5956289768219
202,0.06,0.03,0.03,100,1000,2.02,1.01,1.01,100,1000,215.74339404469998,2157.4339404469997,204.6539444923401,203,40600,406000,504.5589966773987,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,731.7222123146057
203,0.1,0.05,0.05,100,1000,2.0,1.0,1.0,100,1000,222.19253277420168,2221.9253277420166,205.5540647506714,204,40800,408000,506.9395167827606,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,735.1424162387848
204,0.02,0.01,0.01,100,1000,1.96,0.98,0.98,100,1000,221.73149490329422,2217.3149490329424,206.45605659484863,205,41000,410000,509.4106833934784,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,738.6052570343018
205,1.68,0.84,0.84,100,1000,1.98,0.99,0.99,100,1000,215.67827288883038,2156.7827288883036,207.38336372375488,206,41200,412000,511.992258310318,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,742.2130169868469
206,0.04,0.02,0.02,100,1000,1.96,0.98,0.98,100,1000,198.96997569032573,1989.6997569032574,208.38854050636292,207,41400,414000,514.3874750137329,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,745.7121968269348
207,1.94,0.97,0.97,100,1000,2.0,1.0,1.0,100,1000,223.97334301642564,2239.733430164257,209.28150391578674,208,41600,416000,516.7166528701782,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,749.0244388580322
208,0.02,0.01,0.01,100,1000,2.08,1.04,1.04,100,1000,215.3107495879798,2153.107495879798,210.21039390563965,209,41800,418000,519.0157709121704,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,752.3958358764648
209,0.1,0.05,0.05,100,1000,1.98,0.99,0.99,100,1000,232.43927728483607,2324.392772848361,211.07083368301392,210,42000,420000,520.8638491630554,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,755.2575280666351
210,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,222.70898892721678,2227.0898892721675,211.96886658668518,211,42200,422000,523.3138375282288,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,758.6942965984344
211,0.02,0.01,0.01,100,1000,1.98,0.99,0.99,100,1000,214.06259728832867,2140.6259728832865,212.90317273139954,212,42400,424000,525.6208498477936,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,762.0556120872498
212,0.08,0.04,0.04,100,1000,1.98,0.99,0.99,100,1000,208.44286475354437,2084.428647535444,213.86266827583313,213,42600,426000,527.815310716629,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,765.3562018871307
213,0.02,0.01,0.01,100,1000,1.94,0.97,0.97,100,1000,210.29271637233754,2102.9271637233755,214.81372356414795,214,42800,428000,530.249489068985,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,768.8364381790161
214,0.06,0.03,0.03,100,1000,2.04,1.02,1.02,100,1000,220.14212151447222,2201.4212151447223,215.72222757339478,215,43000,430000,532.5852596759796,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,772.1944918632507
215,1.94,0.97,0.97,100,1000,1.98,0.99,0.99,100,1000,229.27248705447752,2292.724870544775,216.5945520401001,216,43200,432000,535.5271701812744,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,776.1132361888885
216,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,200.22976538199987,2002.2976538199987,217.59340453147888,217,43400,434000,537.6264822483063,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,779.3003611564636
217,0.0,0.0,0.0,100,1000,2.02,1.01,1.01,100,1000,217.72384505456458,2177.2384505456457,218.5119993686676,218,43600,436000,540.0837368965149,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,782.7679076194763
218,0.04,0.02,0.02,100,1000,1.94,0.97,0.97,100,1000,222.8500960885045,2228.500960885045,219.4094636440277,219,43800,438000,542.3140769004822,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,785.9852290153503
219,0.1,0.05,0.05,100,1000,2.0,1.0,1.0,100,1000,198.98356844095053,1989.8356844095053,220.41457176208496,220,44000,440000,543.8462517261505,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,788.621903181076
220,0.06,0.03,0.03,100,1000,1.98,0.99,0.99,100,1000,213.78268276801495,2137.8268276801496,221.3501012325287,221,44200,442000,546.1208713054657,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,791.9272067546844
221,0.06,0.03,0.03,100,1000,2.06,1.03,1.03,100,1000,226.92625133804557,2269.2625133804554,222.23144483566284,222,44400,444000,548.5538399219513,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,795.3528957366943
222,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,209.94162203936946,2099.4162203936944,223.18409061431885,223,44600,446000,551.1833140850067,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,799.0258612632751
223,0.0,0.0,0.0,100,1000,2.04,1.02,1.02,100,1000,222.6726908872471,2226.7269088724706,224.08226990699768,224,44800,448000,553.1180727481842,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,801.9742407798767
224,0.18,0.09,0.09,100,1000,2.0,1.0,1.0,100,1000,226.39606183608257,2263.9606183608257,224.96567749977112,225,45000,450000,554.7933166027069,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,804.6593735218048
225,0.04,0.02,0.02,100,1000,2.02,1.01,1.01,100,1000,223.4923287315758,2234.923287315758,225.86056280136108,226,45200,452000,557.0337257385254,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,807.9066650867462
226,1.74,0.87,0.87,100,1000,2.0,1.0,1.0,100,1000,211.28126959052236,2112.8126959052233,226.80716824531555,227,45400,454000,559.918496131897,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,811.8299896717072
227,0.02,0.01,0.01,100,1000,1.98,0.99,0.99,100,1000,230.59772657237255,2305.9772657237254,227.6744794845581,228,45600,456000,561.849771976471,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,814.7288339138031
228,0.02,0.01,0.01,100,1000,2.0,1.0,1.0,100,1000,218.62698236880857,2186.2698236880856,228.58927965164185,229,45800,458000,564.3122851848602,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,818.2436044216156
229,0.04,0.02,0.02,100,1000,2.06,1.03,1.03,100,1000,208.67910822764972,2086.791082276497,229.54768896102905,230,46000,460000,566.3416028022766,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,821.3384475708008
230,1.96,0.98,0.98,100,1000,0.02,0.01,0.01,100,1000,214.72346374935591,2147.234637493559,230.47911953926086,231,46200,462000,568.7935366630554,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,824.8342044353485
