,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
114,2.14,1.07,1.07,100,1000,19.48,9.74,9.74,100,1000,246.60118940879386,2466.011894087939,95.1762900352478,115,23000,230000,49.85178852081299,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,154.758709192276
115,3.92,1.96,1.96,100,1000,19.58,9.79,9.79,100,1000,213.4127357056522,2134.127357056522,96.11344122886658,116,23200,232000,50.13166356086731,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,156.04301643371582
116,3.9,1.95,1.95,100,1000,19.54,9.77,9.77,100,1000,237.87171851278,2378.7171851278,96.9542305469513,117,23400,234000,50.44071054458618,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,157.26276540756226
117,3.96,1.98,1.98,100,1000,19.46,9.73,9.73,100,1000,236.65560021756744,2366.5560021756746,97.79934048652649,118,23600,236000,50.764628648757935,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,158.51106762886047
118,2.04,1.02,1.02,100,1000,19.52,9.76,9.76,100,1000,234.34870560219872,2343.487056021987,98.65276956558228,119,23800,238000,51.0549418926239,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,159.7227439880371
119,2.04,1.02,1.02,100,1000,19.32,9.66,9.66,100,1000,277.5509393796319,2775.5093937963193,99.37335801124573,120,24000,240000,51.60589051246643,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,161.0635118484497
120,0.06,0.03,0.03,100,1000,19.7,9.85,9.85,100,1000,272.3695177350421,2723.695177350421,100.1076545715332,121,24200,242000,52.187002420425415,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,162.44742846488953
121,0.1,0.05,0.05,100,1000,19.42,9.71,9.71,100,1000,280.5308698702656,2805.3086987026554,100.8205885887146,122,24400,244000,52.66926169395447,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,163.74887871742249
122,0.14,0.07,0.07,100,1000,19.62,9.81,9.81,100,1000,253.4086858382966,2534.086858382966,101.60982751846313,123,24600,246000,52.94793915748596,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,164.91519379615784
123,3.94,1.97,1.97,100,1000,19.56,9.78,9.78,100,1000,225.20750583582898,2252.07505835829,102.4978973865509,124,24800,248000,53.23966193199158,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,166.17215538024902
124,4.06,2.03,2.03,100,1000,19.76,9.88,9.88,100,1000,258.6826642753309,2586.826642753309,103.27104544639587,125,25000,250000,53.61825513839722,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,167.42924642562866
125,4.06,2.03,2.03,100,1000,19.44,9.72,9.72,100,1000,250.54322244284037,2505.432224428404,104.0693109035492,126,25200,252000,53.9454665184021,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,168.64866614341736
126,3.98,1.99,1.99,100,1000,19.6,9.8,9.8,100,1000,214.70488791901596,2147.0488791901594,105.00082206726074,127,25400,254000,54.234033823013306,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,169.96959018707275
127,5.9,2.95,2.95,100,1000,19.52,9.76,9.76,100,1000,203.36837797593793,2033.6837797593794,105.98425912857056,128,25600,256000,54.538360834121704,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,171.33377242088318
128,3.96,1.98,1.98,100,1000,19.56,9.78,9.78,100,1000,279.24672762734383,2792.467276273438,106.70047163963318,129,25800,258000,54.87163758277893,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,172.4750144481659
129,4.0,2.0,2.0,100,1000,19.62,9.81,9.81,100,1000,269.79210017991267,2697.9210017991268,107.44178318977356,130,26000,260000,55.526074171066284,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,173.95917081832886
130,4.04,2.02,2.02,100,1000,19.44,9.72,9.72,100,1000,283.2828303806582,2832.828303806582,108.14779138565063,131,26200,262000,55.94332218170166,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,175.16189670562744
131,3.98,1.99,1.99,100,1000,19.6,9.8,9.8,100,1000,260.06268581756626,2600.626858175663,108.91683673858643,132,26400,264000,56.34525418281555,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,176.41129159927368
132,4.02,2.01,2.01,100,1000,19.42,9.71,9.71,100,1000,227.16197820237127,2271.6197820237126,109.79726576805115,133,26600,266000,56.623427629470825,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,177.6544225215912
133,5.82,2.91,2.91,100,1000,19.4,9.7,9.7,100,1000,251.48330821080856,2514.833082108086,110.59254717826843,134,26800,268000,57.07423973083496,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,178.98277115821838
134,5.7,2.85,2.85,100,1000,19.42,9.71,9.71,100,1000,260.50412652353435,2605.0412652353434,111.36028933525085,135,27000,270000,57.504740953445435,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,180.27333688735962
135,5.96,2.98,2.98,100,1000,19.5,9.75,9.75,100,1000,234.6783463929212,2346.7834639292123,112.21251964569092,136,27200,272000,58.07865858078003,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,181.76813340187073
136,5.92,2.96,2.96,100,1000,19.6,9.8,9.8,100,1000,275.5978245513975,2755.9782455139753,112.93821477890015,137,27400,274000,58.74923133850098,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,183.23369812965393
137,5.74,2.87,2.87,100,1000,19.6,9.8,9.8,100,1000,260.2880647582534,2602.880647582534,113.7065942287445,138,27600,276000,59.24005889892578,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,184.589430809021
138,2.06,1.03,1.03,100,1000,19.6,9.8,9.8,100,1000,260.0606702246224,2600.6067022462244,114.47564554214478,139,27800,278000,59.66261649131775,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,185.84952926635742
139,2.08,1.04,1.04,100,1000,19.44,9.72,9.72,100,1000,286.26270650848966,2862.6270650848965,115.17430448532104,140,28000,280000,60.09969425201416,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,187.0599489212036
140,3.82,1.91,1.91,100,1000,19.68,9.84,9.84,100,1000,276.1271659746981,2761.2716597469807,115.89860844612122,141,28200,282000,60.48642182350159,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,188.24413108825684
141,1.96,0.98,0.98,100,1000,19.68,9.84,9.84,100,1000,219.62098490306798,2196.20984903068,116.80926823616028,142,28400,284000,60.768288373947144,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,189.52723383903503
142,0.04,0.02,0.02,100,1000,19.4,9.7,9.7,100,1000,271.2247749818776,2712.2477498187764,117.5466639995575,143,28600,286000,61.194846630096436,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,190.7741231918335
143,0.06,0.03,0.03,100,1000,19.48,9.74,9.74,100,1000,233.84287388453214,2338.4287388453213,118.40193915367126,144,28800,288000,61.61429476737976,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,192.13858294487
144,0.06,0.03,0.03,100,1000,19.48,9.74,9.74,100,1000,273.06417780046274,2730.6417780046277,119.13436770439148,145,29000,290000,61.90982675552368,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,193.24139714241028
145,0.04,0.02,0.02,100,1000,19.58,9.79,9.79,100,1000,276.8975332224899,2768.9753322248994,119.85665655136108,146,29200,292000,62.37053298950195,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,194.50969648361206
146,0.04,0.02,0.02,100,1000,19.48,9.74,9.74,100,1000,285.0701426300878,2850.701426300878,120.55823826789856,147,29400,294000,62.688366174697876,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,195.60818481445312
147,0.08,0.04,0.04,100,1000,19.58,9.79,9.79,100,1000,229.82116179491894,2298.2116179491895,121.42848014831543,148,29600,296000,62.96622896194458,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,196.8385145664215
148,0.0,0.0,0.0,100,1000,19.52,9.76,9.76,100,1000,203.62547473969724,2036.2547473969723,122.41067552566528,149,29800,298000,63.264997243881226,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,198.1926028728485
149,0.02,0.01,0.01,100,1000,19.58,9.79,9.79,100,1000,219.35353969585077,2193.5353969585076,123.32244563102722,150,30000,300000,63.564032316207886,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,199.49103212356567
150,0.12,0.06,0.06,100,1000,19.5,9.75,9.75,100,1000,237.52430851684352,2375.2430851684353,124.16446471214294,151,30200,302000,63.81732487678528,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,200.65425324440002
151,0.02,0.01,0.01,100,1000,19.54,9.77,9.77,100,1000,256.76265592349347,2567.6265592349346,124.94339418411255,152,30400,304000,64.10124635696411,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,201.78554010391235
152,0.0,0.0,0.0,100,1000,19.4,9.7,9.7,100,1000,224.2612919861272,2242.6129198612716,125.83521103858948,153,30600,306000,64.35875725746155,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,203.0033073425293
153,0.08,0.04,0.04,100,1000,19.74,9.87,9.87,100,1000,247.88100446584895,2478.8100446584895,126.64204978942871,154,30800,308000,64.74999856948853,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,204.28506636619568
154,0.04,0.02,0.02,100,1000,19.58,9.79,9.79,100,1000,235.0458569585679,2350.458569585679,127.49294757843018,155,31000,310000,65.06234455108643,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,205.51918983459473
155,0.06,0.03,0.03,100,1000,19.46,9.73,9.73,100,1000,264.43966685791025,2644.3966685791024,128.24926376342773,156,31200,312000,65.47733473777771,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,206.78697323799133
156,0.06,0.03,0.03,100,1000,19.6,9.8,9.8,100,1000,224.69409478789268,2246.9409478789266,129.13936281204224,157,31400,314000,65.74539566040039,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,208.0291829109192
157,0.04,0.02,0.02,100,1000,19.48,9.74,9.74,100,1000,266.5437205827822,2665.4372058278223,129.8897087574005,158,31600,316000,66.13899278640747,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,209.25167655944824
158,0.08,0.04,0.04,100,1000,19.38,9.69,9.69,100,1000,219.3097263925145,2193.0972639251454,130.80166101455688,159,31800,318000,66.51771450042725,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,210.62141036987305
159,0.02,0.01,0.01,100,1000,19.6,9.8,9.8,100,1000,250.1714212094679,2501.7142120946787,131.60111284255981,160,32000,320000,66.82839608192444,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,211.8195617198944
160,4.0,2.0,2.0,100,1000,19.64,9.82,9.82,100,1000,248.48008037990883,2484.800803799088,132.40600633621216,161,32200,322000,67.08090090751648,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,212.97914719581604
161,1.98,0.99,0.99,100,1000,19.54,9.77,9.77,100,1000,235.62989350233337,2356.298935023334,133.2547950744629,162,32400,324000,67.31357002258301,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,214.1592800617218
162,0.06,0.03,0.03,100,1000,19.48,9.74,9.74,100,1000,218.26400068065956,2182.6400068065955,134.17111659049988,163,32600,326000,67.57808089256287,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,215.40767765045166
163,0.1,0.05,0.05,100,1000,19.56,9.78,9.78,100,1000,252.88379071494182,2528.8379071494182,134.96199369430542,164,32800,328000,67.90431022644043,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,216.59331512451172
164,0.08,0.04,0.04,100,1000,19.6,9.8,9.8,100,1000,274.67978450267344,2746.797845026734,135.69011425971985,165,33000,330000,68.55021715164185,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,218.03612232208252
165,0.06,0.03,0.03,100,1000,19.64,9.82,9.82,100,1000,270.56543367482703,2705.65433674827,136.42930698394775,166,33200,332000,69.00851368904114,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,219.33447670936584
166,0.02,0.01,0.01,100,1000,19.68,9.84,9.84,100,1000,264.8201733644562,2648.201733644562,137.18453645706177,167,33400,334000,69.41752767562866,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,220.56787371635437
167,0.06,0.03,0.03,100,1000,19.48,9.74,9.74,100,1000,252.86397127422688,2528.639712742269,137.97547554969788,168,33600,336000,69.77935910224915,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,221.7877597808838
168,0.04,0.02,0.02,100,1000,19.64,9.82,9.82,100,1000,264.23184443327983,2642.318444332798,138.7323865890503,169,33800,338000,70.09656143188477,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,222.9433789253235
169,0.04,0.02,0.02,100,1000,19.46,9.73,9.73,100,1000,242.5870139755042,2425.8701397550417,139.55683302879333,170,34000,340000,70.38043999671936,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,224.12493467330933
170,0.06,0.03,0.03,100,1000,19.52,9.76,9.76,100,1000,245.86965690655197,2458.6965690655197,140.37027215957642,171,34200,342000,70.61136627197266,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,225.24518013000488
171,0.02,0.01,0.01,100,1000,19.62,9.81,9.81,100,1000,258.4252605013851,2584.252605013851,141.14419031143188,172,34400,344000,70.89010643959045,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,226.36541628837585
172,1.98,0.99,0.99,100,1000,19.66,9.83,9.83,100,1000,247.53553565368782,2475.3553565368784,141.95215511322021,173,34600,346000,71.32173228263855,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,227.67328190803528
173,0.04,0.02,0.02,100,1000,19.62,9.81,9.81,100,1000,235.60805390842847,2356.0805390842847,142.80102252960205,174,34800,348000,71.80026602745056,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,229.10768294334412
174,0.04,0.02,0.02,100,1000,19.64,9.82,9.82,100,1000,267.24291123291425,2672.4291123291423,143.54940533638,175,35000,350000,72.30319952964783,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,230.43533325195312
175,0.06,0.03,0.03,100,1000,19.42,9.71,9.71,100,1000,263.1919150593033,2631.919150593033,144.30930709838867,176,35200,352000,72.86582517623901,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,231.828298330307
176,0.0,0.0,0.0,100,1000,19.48,9.74,9.74,100,1000,215.3420334998425,2153.420334998425,145.2380621433258,177,35400,354000,73.25126814842224,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,233.22802114486694
177,0.02,0.01,0.01,100,1000,19.46,9.73,9.73,100,1000,273.0191193916424,2730.1911939164243,145.97061157226562,178,35600,356000,73.70262694358826,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,234.4898431301117
178,1.98,0.99,0.99,100,1000,19.4,9.7,9.7,100,1000,261.5599855946644,2615.5998559466443,146.7352545261383,179,35800,358000,74.11719632148743,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,235.75875163078308
179,0.06,0.03,0.03,100,1000,19.58,9.79,9.79,100,1000,262.46478117474203,2624.64781174742,147.49726152420044,180,36000,360000,74.42759108543396,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,236.91160130500793
180,0.04,0.02,0.02,100,1000,19.72,9.86,9.86,100,1000,228.4542140184139,2284.542140184139,148.3727104663849,181,36200,362000,74.66829776763916,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,238.09728336334229
181,0.02,0.01,0.01,100,1000,19.46,9.73,9.73,100,1000,226.50310015123412,2265.0310015123414,149.25570058822632,182,36400,364000,75.06180214881897,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,239.45531845092773
182,0.06,0.03,0.03,100,1000,19.58,9.79,9.79,100,1000,261.57499264880363,2615.7499264880366,150.02029967308044,183,36600,366000,75.46753215789795,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,240.72833585739136
183,0.08,0.04,0.04,100,1000,19.34,9.67,9.67,100,1000,238.25857759600092,2382.585775960009,150.85972380638123,184,36800,368000,75.84416627883911,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,242.02396059036255
184,0.06,0.03,0.03,100,1000,19.52,9.76,9.76,100,1000,234.66029314185903,2346.6029314185903,151.71201968193054,185,37000,370000,76.1468858718872,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,243.24693250656128
185,1.72,0.86,0.86,100,1000,19.56,9.78,9.78,100,1000,242.5148481876885,2425.148481876885,152.53671145439148,186,37200,372000,76.51480984687805,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,244.5184841156006
186,0.12,0.06,0.06,100,1000,19.5,9.75,9.75,100,1000,267.0786962231862,2670.786962231862,153.2855544090271,187,37400,374000,76.87607622146606,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,245.73257040977478
187,1.8,0.9,0.9,100,1000,19.64,9.82,9.82,100,1000,207.74335203829057,2077.4335203829055,154.2482807636261,188,37600,376000,77.27093625068665,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,247.19332122802734
188,0.0,0.0,0.0,100,1000,19.54,9.77,9.77,100,1000,268.5964419634552,2685.964419634552,154.99289226531982,189,37800,378000,77.6129469871521,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,248.35679697990417
189,0.08,0.04,0.04,100,1000,19.7,9.85,9.85,100,1000,259.42097155822836,2594.2097155822835,155.76383996009827,190,38000,380000,77.99075436592102,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,249.6086301803589
190,0.02,0.01,0.01,100,1000,19.56,9.78,9.78,100,1000,219.90729854236776,2199.0729854236774,156.67331409454346,191,38200,382000,78.29230332374573,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,250.92777156829834
191,0.04,0.02,0.02,100,1000,19.52,9.76,9.76,100,1000,252.83706754371582,2528.3706754371583,157.464337348938,192,38400,384000,78.64381790161133,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,252.1373414993286
192,0.04,0.02,0.02,100,1000,19.72,9.86,9.86,100,1000,231.7527420567311,2317.527420567311,158.32732605934143,193,38600,386000,79.09197616577148,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,253.5389313697815
193,1.72,0.86,0.86,100,1000,19.7,9.85,9.85,100,1000,202.1434131036693,2021.434131036693,159.31672263145447,194,38800,388000,79.93846940994263,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,255.47992253303528
194,0.04,0.02,0.02,100,1000,19.62,9.81,9.81,100,1000,235.98240106223767,2359.8240106223766,160.16424345970154,195,39000,390000,80.38131952285767,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,256.8685178756714
195,0.02,0.01,0.01,100,1000,19.62,9.81,9.81,100,1000,229.48002795798644,2294.8002795798643,161.0357789993286,196,39200,392000,80.6930935382843,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,258.140718460083
196,0.04,0.02,0.02,100,1000,19.46,9.73,9.73,100,1000,244.7429305987598,2447.429305987598,161.85296297073364,197,39400,394000,81.51640772819519,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,259.87995052337646
197,0.02,0.01,0.01,100,1000,19.56,9.78,9.78,100,1000,219.50667957932507,2195.0667957932505,162.76409697532654,198,39600,396000,81.81656169891357,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,261.18095350265503
198,0.06,0.03,0.03,100,1000,19.6,9.8,9.8,100,1000,205.66135756568343,2056.613575656834,163.73656940460205,199,39800,398000,82.14091873168945,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,262.5842888355255
199,0.06,0.03,0.03,100,1000,19.56,9.78,9.78,100,1000,199.48387170416507,1994.8387170416509,164.73915672302246,200,40000,400000,82.47633671760559,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,264.0259475708008
200,0.04,0.02,0.02,100,1000,19.58,9.79,9.79,100,1000,198.70020448909585,1987.0020448909586,165.74569821357727,201,40200,402000,82.8132426738739,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,265.44839239120483
201,0.08,0.04,0.04,100,1000,19.7,9.85,9.85,100,1000,248.26902029632672,2482.6902029632674,166.55127596855164,202,40400,404000,83.18110918998718,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,266.6897406578064
202,0.02,0.01,0.01,100,1000,19.64,9.82,9.82,100,1000,239.5042609710583,2395.042609710583,167.3863341808319,203,40600,406000,83.5360860824585,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,267.98196482658386
203,1.94,0.97,0.97,100,1000,19.26,9.63,9.63,100,1000,200.69928631070727,2006.9928631070725,168.38284993171692,204,40800,408000,83.93778133392334,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,269.4694173336029
204,0.0,0.0,0.0,100,1000,19.5,9.75,9.75,100,1000,236.30480772751986,2363.0480772751985,169.22921442985535,205,41000,410000,84.37070679664612,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,270.84223318099976
205,0.2,0.1,0.1,100,1000,19.66,9.83,9.83,100,1000,249.2427290160142,2492.427290160142,170.03164505958557,206,41200,412000,84.66223549842834,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,272.00641345977783
206,1.62,0.81,0.81,100,1000,19.72,9.86,9.86,100,1000,268.1716609006053,2681.7166090060527,170.7774360179901,207,41400,414000,85.0889458656311,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,273.25272393226624
207,0.16,0.08,0.08,100,1000,19.42,9.71,9.71,100,1000,205.44718873933192,2054.4718873933193,171.75092220306396,208,41600,416000,85.37614154815674,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,274.58488488197327
208,2.0,1.0,1.0,100,1000,19.62,9.81,9.81,100,1000,270.18704619805646,2701.8704619805644,172.49115014076233,209,41800,418000,85.65433764457703,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,275.7059967517853
209,0.14,0.07,0.07,100,1000,19.56,9.78,9.78,100,1000,215.97785589286133,2159.778558928613,173.41717100143433,210,42000,420000,85.95990300178528,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,277.0250611305237
210,0.02,0.01,0.01,100,1000,19.6,9.8,9.8,100,1000,247.1708531608645,2471.708531608645,174.22632789611816,211,42200,422000,86.19936013221741,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,278.1597526073456
211,1.92,0.96,0.96,100,1000,19.74,9.87,9.87,100,1000,224.25661566544022,2242.566156654402,175.11816334724426,212,42400,424000,86.47429919242859,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,279.40450406074524
212,0.1,0.05,0.05,100,1000,19.6,9.8,9.8,100,1000,221.99361113338472,2219.9361113338473,176.01909017562866,213,42600,426000,86.81209373474121,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,280.72622537612915
213,0.02,0.01,0.01,100,1000,19.32,9.66,9.66,100,1000,300.8597624570872,3008.597624570872,176.6838517189026,214,42800,428000,87.35893821716309,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,282.02272152900696
214,0.04,0.02,0.02,100,1000,19.16,9.58,9.58,100,1000,238.5318784360404,2385.3187843604037,177.52231407165527,215,43000,430000,87.74082255363464,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,283.32753252983093
215,2.0,1.0,1.0,100,1000,19.5,9.75,9.75,100,1000,267.6310213811733,2676.3102138117333,178.26961159706116,216,43200,432000,87.95547914505005,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,284.38048028945923
216,0.06,0.03,0.03,100,1000,19.56,9.78,9.78,100,1000,240.68401179805585,2406.8401179805583,179.10057663917542,217,43400,434000,88.21919631958008,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,285.5439031124115
217,0.0,0.0,0.0,100,1000,19.32,9.66,9.66,100,1000,249.7215990550086,2497.215990550086,179.90146851539612,218,43600,436000,88.58772802352905,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,286.7817368507385
218,0.04,0.02,0.02,100,1000,19.42,9.71,9.71,100,1000,232.7043540134292,2327.043540134292,180.7609281539917,219,43800,438000,88.9786229133606,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,288.11806559562683
219,0.08,0.04,0.04,100,1000,19.44,9.72,9.72,100,1000,252.1387407983394,2521.387407983394,181.5541422367096,220,44000,440000,89.4079601764679,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,289.43701434135437
220,0.04,0.02,0.02,100,1000,19.7,9.85,9.85,100,1000,270.3544971055344,2703.544971055344,182.29391169548035,221,44200,442000,89.69537401199341,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,290.56435227394104
221,0.06,0.03,0.03,100,1000,19.58,9.79,9.79,100,1000,246.29889910492636,2462.9889910492634,183.1059331893921,222,44400,444000,89.93171167373657,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,291.68978476524353
222,0.06,0.03,0.03,100,1000,19.5,9.75,9.75,100,1000,255.87350003965324,2558.7350003965325,183.88756942749023,223,44600,446000,90.20337986946106,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,292.8412866592407
223,0.06,0.03,0.03,100,1000,19.66,9.83,9.83,100,1000,258.28561646134324,2582.8561646134326,184.66190600395203,224,44800,448000,90.47093629837036,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,293.9514834880829
224,0.04,0.02,0.02,100,1000,19.58,9.79,9.79,100,1000,267.6673150459737,2676.6731504597365,185.4091022014618,225,45000,450000,90.84530997276306,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,295.1729094982147
225,0.04,0.02,0.02,100,1000,19.56,9.78,9.78,100,1000,260.3672376970033,2603.672376970033,186.17724800109863,226,45200,452000,91.23214221000671,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,296.40456771850586
226,0.06,0.03,0.03,100,1000,19.44,9.72,9.72,100,1000,225.4397947646827,2254.397947646827,187.0644028186798,227,45400,454000,91.52762007713318,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,297.65488958358765
227,0.08,0.04,0.04,100,1000,19.7,9.85,9.85,100,1000,245.161150794451,2451.6115079445103,187.88019275665283,228,45600,456000,91.78679919242859,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,298.8261082172394
228,0.0,0.0,0.0,100,1000,19.6,9.8,9.8,100,1000,232.48275974836702,2324.82759748367,188.7404716014862,229,45800,458000,92.12380886077881,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,300.0912573337555
229,0.04,0.02,0.02,100,1000,19.62,9.81,9.81,100,1000,262.3022830339183,2623.0228303391827,189.50295066833496,230,46000,460000,92.51419258117676,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,301.31212162971497
230,0.02,0.01,0.01,100,1000,19.74,9.87,9.87,100,1000,227.80978989681952,2278.0978989681953,190.38087606430054,231,46200,462000,92.879145860672,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,302.65210223197937
