,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
146,185.5647379995014,1484.5179039960112,153.0897524356842,147,27400,219200,135.46977066993713,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,298.6267132759094
147,186.30959176103994,1490.4767340883195,154.16323447227478,148,27600,220800,136.2747642993927,3.8,1.9,1.9,10,80,300.58595085144043
148,137.5363142185157,1100.2905137481257,155.61739587783813,149,27800,222400,137.2039830684662,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,303.04315638542175
149,142.45662121393522,1139.6529697114818,157.02133202552795,150,28000,224000,138.1484534740448,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,305.4690988063812
150,162.9610289501004,1303.6882316008032,158.24861931800842,151,28200,225600,139.02868032455444,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,307.6336088180542
151,164.95489534244635,1319.6391627395708,159.4610719680786,152,28400,227200,139.89801836013794,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,309.81545329093933
152,149.211980206121,1193.695841648968,160.80144691467285,153,28600,228800,140.9577534198761,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,312.2818145751953
153,149.76645767297504,1198.1316613838003,162.13685941696167,154,28800,230400,141.8901469707489,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,314.6054525375366
154,168.53616815749155,1348.2893452599324,163.32354831695557,155,29000,232000,142.73053622245789,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,316.69576144218445
155,150.88765080926254,1207.1012064741003,164.64903783798218,156,29200,233600,143.66881489753723,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,319.0321912765503
156,153.35156185873922,1226.8124948699137,165.95323061943054,157,29400,235200,144.4931607246399,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,321.2407467365265
157,172.9750773516606,1383.8006188132847,167.10946655273438,158,29600,236800,145.3162567615509,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,323.3040997982025
158,187.43892700109174,1499.511416008734,168.17648077011108,159,29800,238400,146.13901805877686,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,325.2507109642029
159,177.71954972502922,1421.7563978002338,169.30184936523438,160,30000,240000,146.9222493171692,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,327.243625164032
160,172.5007505747552,1380.0060045980415,170.46126461029053,161,30200,241600,147.78299856185913,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,329.32970905303955
161,182.34970608349133,1458.7976486679306,171.55805826187134,162,30400,243200,148.61682748794556,3.8,1.9,1.9,10,80,331.3290832042694
162,193.44350604547853,1547.5480483638282,172.59195184707642,163,30600,244800,149.4327666759491,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,333.23481941223145
163,169.37645995338647,1355.0116796270918,173.77275347709656,164,30800,246400,150.23574590682983,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,335.29968881607056
164,126.98741026525245,1015.8992821220196,175.34771275520325,165,31000,248000,151.50676774978638,3.8,1.9,1.9,10,80,338.2386085987091
165,149.584668718403,1196.677349747224,176.68474817276,166,31200,249600,152.40546250343323,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,340.55293917655945
166,185.14122064285343,1481.1297651428274,177.76500463485718,167,31400,251200,153.1876082420349,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,342.4738464355469
167,158.55365994632854,1268.4292795706283,179.0264072418213,168,31600,252800,154.0142183303833,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,344.63294196128845
168,158.4418969492135,1267.535175593708,180.2886996269226,169,31800,254400,154.83858728408813,15.8,7.9,7.9,10,80,346.781982421875
