,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
114,7.86,3.93,3.93,100,1000,2.1,1.05,1.05,100,1000,198.42379474796942,1984.2379474796942,118.03989815711975,115,23000,230000,290.62554836273193,6.0,3.0,3.0,10,100,0.0,0.0,0.0,10,100,421.62623143196106
115,5.64,2.82,2.82,100,1000,0.04,0.02,0.02,100,1000,214.29692176149112,2142.969217614911,118.97318267822266,116,23200,232000,293.3361828327179,6.0,3.0,3.0,10,100,0.0,0.0,0.0,10,100,425.3647062778473
116,5.76,2.88,2.88,100,1000,0.04,0.02,0.02,100,1000,214.20581061370572,2142.058106137057,119.90686416625977,117,23400,234000,296.5583276748657,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,429.69924330711365
117,3.9,1.95,1.95,100,1000,0.02,0.01,0.01,100,1000,138.77608956066854,1387.7608956066854,121.34803462028503,118,23600,236000,298.54022884368896,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,433.2297306060791
118,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,192.2861435875454,1922.861435875454,122.38815116882324,119,23800,238000,300.3636884689331,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,436.199542760849
119,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,178.27020727403635,1782.7020727403635,123.51004362106323,120,24000,240000,302.50194358825684,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,439.5526547431946
120,2.06,1.03,1.03,100,1000,2.06,1.03,1.03,100,1000,217.0736718657408,2170.7367186574083,124.43138980865479,121,24200,242000,304.7770221233368,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,442.83964443206787
121,1.96,0.98,0.98,100,1000,1.98,0.99,0.99,100,1000,204.11271422008704,2041.1271422008706,125.41124057769775,122,24400,244000,307.1452605724335,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,446.36532616615295
122,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,219.73161053325583,2197.3161053325584,126.3214418888092,123,24600,246000,309.10849118232727,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,449.3399269580841
123,1.96,0.98,0.98,100,1000,2.02,1.01,1.01,100,1000,221.95243661664014,2219.5243661664013,127.22253584861755,124,24800,248000,311.49018263816833,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,452.7215669155121
124,1.9,0.95,0.95,100,1000,1.98,0.99,0.99,100,1000,191.8236630770557,1918.236630770557,128.26516008377075,125,25000,250000,314.24334168434143,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,456.61985445022583
125,2.0,1.0,1.0,100,1000,1.96,0.98,0.98,100,1000,216.77798948077577,2167.779894807758,129.18776297569275,126,25200,252000,316.5647716522217,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,459.9883346557617
126,1.92,0.96,0.96,100,1000,2.02,1.01,1.01,100,1000,211.6598780445034,2116.5987804450338,130.13267517089844,127,25400,254000,318.95297265052795,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,463.410621881485
127,2.0,1.0,1.0,100,1000,2.06,1.03,1.03,100,1000,221.41288557045846,2214.1288557045846,131.0359649658203,128,25600,256000,321.08901357650757,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,466.55482602119446
128,1.96,0.98,0.98,100,1000,1.98,0.99,0.99,100,1000,219.62776995527648,2196.2776995527647,131.94659662246704,129,25800,258000,323.32679629325867,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,469.8401470184326
129,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,217.31542674853313,2173.1542674853313,132.86691784858704,130,26000,260000,325.3546476364136,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,472.91342878341675
130,5.98,2.99,2.99,100,1000,1.98,0.99,0.99,100,1000,220.08049618940453,2200.8049618940454,133.77567625045776,131,26200,262000,327.2866177558899,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,475.86477637290955
131,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,217.16268572561717,2171.6268572561717,134.69664478302002,132,26400,264000,329.90999460220337,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,479.52488136291504
132,1.96,0.98,0.98,100,1000,2.02,1.01,1.01,100,1000,196.13074341678106,1961.3074341678105,135.71637272834778,133,26600,266000,332.4788885116577,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,483.2206311225891
133,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,197.25406871694446,1972.5406871694447,136.73029351234436,134,26800,268000,335.14204692840576,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,487.0002431869507
134,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,184.15131451853674,1841.5131451853674,137.81635689735413,135,27000,270000,337.47293281555176,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,490.5180447101593
135,0.02,0.01,0.01,100,1000,0.06,0.03,0.03,100,1000,217.9913506220411,2179.913506220411,138.73382449150085,136,27200,272000,339.54119348526,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,493.60900497436523
136,2.0,1.0,1.0,100,1000,2.04,1.02,1.02,100,1000,182.8698589837245,1828.698589837245,139.82749843597412,137,27400,274000,341.7529032230377,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,497.04824805259705
137,2.02,1.01,1.01,100,1000,1.94,0.97,0.97,100,1000,220.22962288541854,2202.2962288541853,140.7356414794922,138,27600,276000,344.5680105686188,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,500.8841075897217
138,5.62,2.81,2.81,100,1000,2.02,1.01,1.01,100,1000,201.4974295806957,2014.974295806957,141.7282099723816,139,27800,278000,347.10314774513245,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,504.51992321014404
139,5.54,2.77,2.77,100,1000,1.98,0.99,0.99,100,1000,207.6537177173609,2076.537177173609,142.69135189056396,140,28000,280000,349.5586156845093,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,508.04398822784424
140,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,211.98165485833158,2119.8165485833156,143.63482975959778,141,28200,282000,351.9141583442688,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,511.43379759788513
141,0.0,0.0,0.0,100,1000,0.1,0.05,0.05,100,1000,192.1115393687894,1921.115393687894,144.67589163780212,142,28400,284000,354.98017144203186,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,515.6453042030334
142,0.06,0.03,0.03,100,1000,0.0,0.0,0.0,100,1000,191.5587361967477,1915.5873619674771,145.71995782852173,143,28600,286000,357.05456018447876,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,518.8641867637634
143,0.02,0.01,0.01,100,1000,0.12,0.06,0.06,100,1000,207.49125683641313,2074.912568364131,146.6838538646698,144,28800,288000,359.1708815097809,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,522.0579741001129
144,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,187.55304171411234,1875.5304171411235,147.75021886825562,145,29000,290000,361.57184982299805,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,525.6211979389191
145,3.92,1.96,1.96,100,1000,2.0,1.0,1.0,100,1000,182.97197097875275,1829.7197097875276,148.84328246116638,146,29200,292000,363.96033358573914,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,529.203955411911
146,0.06,0.03,0.03,100,1000,0.06,0.03,0.03,100,1000,205.55759214134906,2055.575921413491,149.81624579429626,147,29400,294000,366.78998494148254,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,533.1179413795471
147,0.04,0.02,0.02,100,1000,0.02,0.01,0.01,100,1000,182.96119597523267,1829.6119597523268,150.9093737602234,148,29600,296000,368.6515040397644,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,536.1766073703766
148,1.94,0.97,0.97,100,1000,2.02,1.01,1.01,100,1000,205.4238445317702,2054.238445317702,151.88297057151794,149,29800,298000,370.82207560539246,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,539.4550938606262
149,0.1,0.05,0.05,100,1000,0.06,0.03,0.03,100,1000,146.48486258173256,1464.8486258173257,153.24829936027527,150,30000,300000,372.7841999530792,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,542.8775532245636
150,0.0,0.0,0.0,100,1000,0.02,0.01,0.01,100,1000,225.18193370767878,2251.8193370767876,154.136470079422,151,30200,302000,375.2406370639801,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,546.3289892673492
151,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,208.20756899292226,2082.0756899292223,155.09704995155334,152,30400,304000,378.4221158027649,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,550.5769953727722
152,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,200.19731896319243,2001.9731896319242,156.09606432914734,153,30600,306000,381.1310803890228,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,554.395982503891
153,3.64,1.82,1.82,100,1000,1.98,0.99,0.99,100,1000,216.45345001224365,2164.5345001224364,157.02005052566528,154,30800,308000,383.63031339645386,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,557.9405107498169
154,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,215.24224415599878,2152.422441559988,157.94923615455627,155,31000,310000,386.20939111709595,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,561.5787880420685
155,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,219.84292381427608,2198.429238142761,158.85897660255432,156,31200,312000,388.4920573234558,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,564.8810698986053
156,2.02,1.01,1.01,100,1000,2.06,1.03,1.03,100,1000,220.2110649352422,2202.110649352422,159.76719617843628,157,31400,314000,391.1210901737213,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,568.5211844444275
157,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,215.62305611448065,2156.2305611448064,160.69474077224731,158,31600,316000,393.5671546459198,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,571.9844892024994
158,1.94,0.97,0.97,100,1000,2.02,1.01,1.01,100,1000,224.92550619988444,2249.255061998844,161.5839240550995,159,31800,318000,395.5590834617615,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,574.9571390151978
159,3.86,1.93,1.93,100,1000,1.96,0.98,0.98,100,1000,213.65020955967,2136.5020955967,162.52003359794617,160,32000,320000,397.46290397644043,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,577.8975460529327
160,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,186.63324064643217,1866.3324064643218,163.59165406227112,161,32200,322000,399.543577671051,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,581.1654703617096
161,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,189.3225146563102,1893.225146563102,164.64805245399475,162,32400,324000,402.3945071697235,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,585.1863284111023
162,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,202.6585287013545,2026.5852870135448,165.63493418693542,163,32600,326000,404.75895142555237,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,588.6275448799133
163,2.02,1.01,1.01,100,1000,1.92,0.96,0.96,100,1000,209.65665337954377,2096.5665337954374,166.58887481689453,164,32800,328000,406.6405725479126,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,591.5814459323883
164,1.98,0.99,0.99,100,1000,2.04,1.02,1.02,100,1000,207.08281502609208,2070.8281502609207,167.55467200279236,165,33000,330000,409.5263204574585,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,595.5424618721008
165,3.8,1.9,1.9,100,1000,2.02,1.01,1.01,100,1000,196.29155654146615,1962.9155654146616,168.57356452941895,166,33200,332000,411.82945251464844,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,598.9959452152252
166,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,154.97305903291848,1549.730590329185,169.86411142349243,167,33400,334000,414.9700388908386,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,603.5268025398254
167,1.98,0.99,0.99,100,1000,1.96,0.98,0.98,100,1000,161.58145730979822,1615.8145730979825,171.1018772125244,168,33600,336000,417.6449055671692,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,607.5821478366852
168,2.08,1.04,1.04,100,1000,2.02,1.01,1.01,100,1000,217.59349902235283,2175.934990223528,172.0210223197937,169,33800,338000,419.88387966156006,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,610.9072113037109
169,1.92,0.96,0.96,100,1000,2.02,1.01,1.01,100,1000,210.12399623467456,2101.2399623467454,172.97284126281738,170,34000,340000,421.5904440879822,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,613.6611814498901
170,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,202.87099205866483,2028.7099205866484,173.95868945121765,171,34200,342000,423.9870367050171,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,617.1512105464935
171,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,201.43230367296758,2014.3230367296758,174.95157885551453,172,34400,344000,426.26060485839844,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,620.5349543094635
172,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,200.8224313026633,2008.224313026633,175.9474835395813,173,34600,346000,429.5764694213867,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,624.9627771377563
173,3.6,1.8,1.8,100,1000,0.02,0.01,0.01,100,1000,181.581270344698,1815.81270344698,177.04891872406006,174,34800,348000,432.16971802711487,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,628.7608413696289
174,1.98,0.99,0.99,100,1000,1.98,0.99,0.99,100,1000,200.62896496303054,2006.2896496303056,178.04578375816345,175,35000,350000,435.28456377983093,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,632.9794719219208
175,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,181.56951879123466,1815.6951879123465,179.14729022979736,176,35200,352000,438.0388882160187,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,636.964302778244
176,2.06,1.03,1.03,100,1000,2.06,1.03,1.03,100,1000,191.08511760290753,1910.8511760290753,180.19394421577454,177,35400,354000,441.05214762687683,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,641.1627180576324
177,3.7,1.85,1.85,100,1000,2.02,1.01,1.01,100,1000,195.00132618256316,1950.0132618256316,181.2195782661438,178,35600,356000,443.03694128990173,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,644.2711026668549
178,3.8,1.9,1.9,100,1000,2.1,1.05,1.05,100,1000,171.37133505305118,1713.713350530512,182.38663458824158,179,35800,358000,445.99575424194336,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,648.4985928535461
179,2.0,1.0,1.0,100,1000,2.1,1.05,1.05,100,1000,194.77272357884033,1947.7272357884033,183.41347241401672,180,36000,360000,448.2414073944092,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,651.8616950511932
180,2.04,1.02,1.02,100,1000,2.06,1.03,1.03,100,1000,182.34467209791816,1823.4467209791817,184.51029634475708,181,36200,362000,450.6726019382477,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,655.4814217090607
181,3.7,1.85,1.85,100,1000,1.96,0.98,0.98,100,1000,220.64704765241507,2206.470476524151,185.41672134399414,182,36400,364000,453.14736890792847,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,658.9811968803406
182,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,206.161643294936,2061.61643294936,186.3868339061737,183,36600,366000,455.3331227302551,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,662.2349307537079
183,1.94,0.97,0.97,100,1000,2.0,1.0,1.0,100,1000,225.71840951629585,2257.184095162959,187.27289366722107,184,36800,368000,458.0205361843109,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,665.8993134498596
184,2.1,1.05,1.05,100,1000,3.98,1.99,1.99,100,1000,210.7407170141702,2107.407170141702,188.2219271659851,185,37000,370000,460.26518082618713,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,669.1835849285126
185,2.06,1.03,1.03,100,1000,3.96,1.98,1.98,100,1000,220.28346441805448,2202.8346441805447,189.12984824180603,186,37200,372000,462.9678592681885,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,672.9043834209442
186,1.94,0.97,0.97,100,1000,1.98,0.99,0.99,100,1000,209.62967109419358,2096.2967109419355,190.08391165733337,187,37400,374000,464.2675256729126,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,675.2722532749176
187,2.02,1.01,1.01,100,1000,1.98,0.99,0.99,100,1000,218.39731214779542,2183.973121477954,190.9996738433838,188,37600,376000,466.22237491607666,2.0,1.0,1.0,10,100,8.0,4.0,4.0,10,100,678.2384521961212
188,2.04,1.02,1.02,100,1000,7.86,3.93,3.93,100,1000,213.64509469435532,2136.4509469435534,191.9358057975769,189,37800,378000,469.15333676338196,2.0,1.0,1.0,10,100,8.0,4.0,4.0,10,100,682.1992936134338
189,2.02,1.01,1.01,100,1000,7.88,3.94,3.94,100,1000,183.44652849108672,1834.4652849108672,193.02604174613953,190,38000,380000,472.23686051368713,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,686.5277757644653
190,2.1,1.05,1.05,100,1000,1.98,0.99,0.99,100,1000,178.69709267610176,1786.9709267610176,194.14525413513184,191,38200,382000,474.9999976158142,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,690.507330417633
191,2.1,1.05,1.05,100,1000,3.88,1.94,1.94,100,1000,231.10348046149022,2311.0348046149024,195.01066732406616,192,38400,384000,477.14098596572876,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,693.6162292957306
192,2.04,1.02,1.02,100,1000,3.98,1.99,1.99,100,1000,204.17784577803815,2041.7784577803816,195.99020552635193,193,38600,386000,479.69860911369324,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,697.2630796432495
193,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,191.96782277628787,1919.6782277628788,197.03204679489136,194,38800,388000,482.93374037742615,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,701.643176317215
194,1.98,0.99,0.99,100,1000,4.08,2.04,2.04,100,1000,204.01234102515338,2040.1234102515336,198.01237964630127,195,39000,390000,485.2029936313629,2.0,1.0,1.0,10,100,8.0,4.0,4.0,10,100,705.0214531421661
195,2.06,1.03,1.03,100,1000,7.94,3.97,3.97,100,1000,236.03572018457174,2360.357201845717,198.85970902442932,196,39200,392000,486.968368768692,4.0,2.0,2.0,10,100,8.0,4.0,4.0,10,100,707.7200920581818
196,3.62,1.81,1.81,100,1000,7.7,3.85,3.85,100,1000,206.62547757741552,2066.254775774155,199.82764387130737,197,39400,394000,488.9134249687195,2.0,1.0,1.0,10,100,8.0,4.0,4.0,10,100,710.7206184864044
197,2.0,1.0,1.0,100,1000,7.62,3.81,3.81,100,1000,222.86211472528817,2228.6211472528817,200.72505974769592,198,39600,396000,491.47962617874146,4.0,2.0,2.0,10,100,8.0,4.0,4.0,10,100,714.2887060642242
198,3.88,1.94,1.94,100,1000,7.8,3.9,3.9,100,1000,233.91962370336412,2339.1962370336414,201.5800542831421,199,39800,398000,493.93645095825195,4.0,2.0,2.0,10,100,8.0,4.0,4.0,10,100,717.7139315605164
199,4.0,2.0,2.0,100,1000,7.74,3.87,3.87,100,1000,229.53446844512888,2295.3446844512887,202.45138311386108,200,40000,400000,495.8853747844696,4.0,2.0,2.0,10,100,8.0,4.0,4.0,10,100,720.6204197406769
200,4.0,2.0,2.0,100,1000,7.8,3.9,3.9,100,1000,216.60983695791106,2166.0983695791106,203.3747022151947,201,40200,402000,498.3707127571106,4.0,2.0,2.0,10,100,8.0,4.0,4.0,10,100,724.11843085289
201,3.98,1.99,1.99,100,1000,7.84,3.92,3.92,100,1000,224.40731523384633,2244.0731523384634,204.2659387588501,202,40400,404000,501.3287467956543,4.0,2.0,2.0,10,100,4.0,2.0,2.0,10,100,728.0552082061768
202,3.8,1.9,1.9,100,1000,3.98,1.99,1.99,100,1000,215.2931218473829,2152.931218473829,205.19490480422974,203,40600,406000,503.88313698768616,8.0,4.0,4.0,10,100,8.0,4.0,4.0,10,100,731.6356263160706
203,7.74,3.87,3.87,100,1000,7.86,3.93,3.93,100,1000,211.5220211042727,2115.220211042727,206.14043283462524,204,40800,408000,506.49182748794556,8.0,4.0,4.0,10,100,8.0,4.0,4.0,10,100,735.2765128612518
204,7.88,3.94,3.94,100,1000,7.8,3.9,3.9,100,1000,201.4422198341848,2014.4221983418481,207.1332733631134,205,41000,410000,509.02864027023315,8.0,4.0,4.0,10,100,8.0,4.0,4.0,10,100,738.9151289463043
205,7.66,3.83,3.83,100,1000,7.76,3.88,3.88,100,1000,218.6677872100607,2186.677872100607,208.0479028224945,206,41200,412000,511.4599552154541,6.0,3.0,3.0,10,100,8.0,4.0,4.0,10,100,742.3495156764984
206,5.98,2.99,2.99,100,1000,7.82,3.91,3.91,100,1000,200.19397456947573,2001.9397456947574,209.04693388938904,207,41400,414000,514.3943927288055,8.0,4.0,4.0,10,100,8.0,4.0,4.0,10,100,746.3934388160706
207,7.48,3.74,3.74,100,1000,7.84,3.92,3.92,100,1000,198.84296384439793,1988.4296384439792,210.0527527332306,208,41600,416000,516.6495492458344,6.0,3.0,3.0,10,100,0.0,0.0,0.0,10,100,749.7414164543152
208,6.02,3.01,3.01,100,1000,0.16,0.08,0.08,100,1000,208.79566389620112,2087.9566389620113,211.0106270313263,209,41800,418000,519.6680080890656,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,753.818517446518
209,3.92,1.96,1.96,100,1000,0.02,0.01,0.01,100,1000,225.51706821101146,2255.1706821101147,211.89747786521912,210,42000,420000,522.5184092521667,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,757.6417467594147
210,2.04,1.02,1.02,100,1000,0.08,0.04,0.04,100,1000,224.9439021774107,2249.439021774107,212.78658843040466,211,42200,422000,525.3308413028717,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,761.4317071437836
211,2.12,1.06,1.06,100,1000,4.1,2.05,2.05,100,1000,231.54938037151211,2315.493803715121,213.65033507347107,212,42400,424000,527.9514546394348,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,765.0031054019928
212,2.08,1.04,1.04,100,1000,4.1,2.05,2.05,100,1000,217.38328674840668,2173.832867484067,214.57036900520325,213,42600,426000,530.7525925636292,4.0,2.0,2.0,10,100,4.0,2.0,2.0,10,100,768.8270330429077
213,3.96,1.98,1.98,100,1000,4.08,2.04,2.04,100,1000,230.2702762054824,2302.702762054824,215.4389135837555,214,42800,428000,533.4287328720093,4.0,2.0,2.0,10,100,4.0,2.0,2.0,10,100,772.4703862667084
214,4.02,2.01,2.01,100,1000,4.06,2.03,2.03,100,1000,220.919985515357,2209.1998551535703,216.3442187309265,215,43000,430000,535.5375709533691,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,775.5755894184113
215,0.1,0.05,0.05,100,1000,0.1,0.05,0.05,100,1000,215.1223541522042,2151.223541522042,217.2739222049713,216,43200,432000,537.8781266212463,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,778.973705291748
216,3.98,1.99,1.99,100,1000,2.08,1.04,1.04,100,1000,231.34152640695672,2313.4152640695675,218.1384449005127,217,43400,434000,540.3248691558838,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,782.371545791626
217,4.06,2.03,2.03,100,1000,2.06,1.03,1.03,100,1000,229.56122721520927,2295.612272152093,219.009672164917,218,43600,436000,542.1123423576355,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,785.1226952075958
218,0.04,0.02,0.02,100,1000,0.0,0.0,0.0,100,1000,223.63633843099075,2236.3633843099074,219.90398120880127,219,43800,438000,544.4529054164886,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,788.4782423973083
219,0.04,0.02,0.02,100,1000,0.08,0.04,0.04,100,1000,230.53904245288075,2305.3904245288077,220.77151322364807,220,44000,440000,546.6015729904175,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,791.5792055130005
220,0.02,0.01,0.01,100,1000,0.06,0.03,0.03,100,1000,221.58858093208386,2215.8858093208387,221.67408680915833,221,44200,442000,548.6303887367249,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,794.5963473320007
221,0.04,0.02,0.02,100,1000,0.02,0.01,0.01,100,1000,226.857824972997,2268.57824972997,222.55569624900818,222,44400,444000,550.8833339214325,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,797.8192009925842
222,0.06,0.03,0.03,100,1000,0.04,0.02,0.02,100,1000,237.66771599689818,2376.677159968982,223.39720726013184,223,44600,446000,552.8547697067261,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,800.726491689682
223,0.1,0.05,0.05,100,1000,0.0,0.0,0.0,100,1000,232.534057755078,2325.34057755078,224.25729632377625,224,44800,448000,555.2895805835724,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,804.1231548786163
224,0.06,0.03,0.03,100,1000,0.0,0.0,0.0,100,1000,203.61445285980142,2036.1445285980142,225.23954486846924,225,45000,450000,558.0467085838318,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,807.9489767551422
225,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,225.41798596587213,2254.1798596587214,226.1267855167389,226,45200,452000,561.196928024292,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,812.072144985199
226,0.1,0.05,0.05,100,1000,0.0,0.0,0.0,100,1000,220.56971120030607,2205.6971120030607,227.0335283279419,227,45400,454000,563.2453708648682,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,815.127681016922
227,0.06,0.03,0.03,100,1000,0.28,0.14,0.14,100,1000,237.92353303885292,2379.2353303885293,227.87413454055786,228,45600,456000,565.2786285877228,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,818.088924407959
228,0.06,0.03,0.03,100,1000,0.02,0.01,0.01,100,1000,205.3706355476484,2053.706355476484,228.8479835987091,229,45800,458000,567.4631061553955,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,821.3391993045807
229,1.84,0.92,0.92,100,1000,0.0,0.0,0.0,100,1000,225.75491757770797,2257.5491757770797,229.73390007019043,230,46000,460000,570.1283485889435,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,824.9929800033569
230,3.76,1.88,1.88,100,1000,0.06,0.03,0.03,100,1000,210.87596675902506,2108.7596675902505,230.68232488632202,231,46200,462000,573.4521598815918,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,829.35227227211
