,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
114,3.94,1.97,1.97,100,1000,2.06,1.03,1.03,100,1000,167.2130330600538,1672.130330600538,118.02803921699524,115,23000,230000,287.02812242507935,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,418.0439727306366
115,4.02,2.01,2.01,100,1000,2.1,1.05,1.05,100,1000,195.93320908935266,1959.3320908935266,119.04879522323608,116,23200,232000,289.1759440898895,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,421.3389468193054
116,3.96,1.98,1.98,100,1000,2.12,1.06,1.06,100,1000,211.12466828547383,2111.246682854738,119.996102809906,117,23400,234000,291.28745889663696,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,424.4927566051483
117,3.96,1.98,1.98,100,1000,2.14,1.07,1.07,100,1000,208.77014972473356,2087.7014972473357,120.95409417152405,118,23600,236000,293.9989631175995,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,428.31381940841675
118,3.98,1.99,1.99,100,1000,2.18,1.09,1.09,100,1000,155.78179130504222,1557.817913050422,122.2379412651062,119,23800,238000,297.02412843704224,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,432.7513601779938
119,5.74,2.87,2.87,100,1000,2.22,1.11,1.11,100,1000,206.5847184686848,2065.847184686848,123.20606708526611,120,24000,240000,299.1666901111603,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,435.9687011241913
120,4.04,2.02,2.02,100,1000,2.02,1.01,1.01,100,1000,190.5471131524312,1905.4711315243119,124.25567626953125,121,24200,242000,301.7068953514099,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,439.6478750705719
121,4.12,2.06,2.06,100,1000,2.1,1.05,1.05,100,1000,221.49917775578555,2214.9917775578556,125.15861415863037,122,24400,244000,303.44495010375977,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,442.3786609172821
122,3.98,1.99,1.99,100,1000,2.12,1.06,1.06,100,1000,217.10013237800325,2171.0013237800326,126.07984805107117,123,24600,246000,305.414005279541,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,445.38182497024536
123,3.98,1.99,1.99,100,1000,2.02,1.01,1.01,100,1000,215.847536433854,2158.47536433854,127.00642800331116,124,24800,248000,307.84960412979126,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,448.8521294593811
124,2.1,1.05,1.05,100,1000,2.0,1.0,1.0,100,1000,199.70841066672253,1997.0841066672253,128.00788807868958,125,25000,250000,309.77244448661804,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,451.86847591400146
125,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,229.37404673663326,2293.7404673663327,128.87982630729675,126,25200,252000,311.5853307247162,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,454.66483640670776
126,5.68,2.84,2.84,100,1000,2.1,1.05,1.05,100,1000,216.30688184048654,2163.0688184048654,129.80443859100342,127,25400,254000,313.8983721733093,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,457.9941885471344
127,4.02,2.01,2.01,100,1000,2.1,1.05,1.05,100,1000,213.19594357274033,2131.9594357274036,130.74254274368286,128,25600,256000,316.1856198310852,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,461.30911922454834
128,1.94,0.97,0.97,100,1000,2.08,1.04,1.04,100,1000,208.8626227738372,2088.626227738372,131.70010995864868,129,25800,258000,318.82264399528503,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,464.99635195732117
129,2.34,1.17,1.17,100,1000,2.04,1.02,1.02,100,1000,216.4843964721898,2164.843964721898,132.6239640712738,130,26000,260000,320.9061198234558,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,468.14968848228455
130,2.14,1.07,1.07,100,1000,2.0,1.0,1.0,100,1000,198.0577206219147,1980.5772062191472,133.6337707042694,131,26200,262000,323.3579115867615,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,471.7376871109009
131,3.82,1.91,1.91,100,1000,1.96,0.98,0.98,100,1000,226.58942799770293,2265.8942799770293,134.51642441749573,132,26400,264000,325.74579977989197,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,475.1124937534332
132,3.82,1.91,1.91,100,1000,2.0,1.0,1.0,100,1000,201.53494688949223,2015.3494688949224,135.50880813598633,133,26600,266000,328.00146102905273,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,478.46355676651
133,3.8,1.9,1.9,100,1000,2.0,1.0,1.0,100,1000,169.68330304216389,1696.833030421639,136.68747448921204,134,26800,268000,330.9740173816681,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,482.7604305744171
134,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,188.95721109639948,1889.5721109639949,137.74591517448425,135,27000,270000,333.8346345424652,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,486.7734098434448
135,1.96,0.98,0.98,100,1000,2.02,1.01,1.01,100,1000,202.85475365864158,2028.5475365864156,138.7318422794342,136,27200,272000,336.40881085395813,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,490.4235928058624
136,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,229.40748080000196,2294.07480800002,139.60365343093872,137,27400,274000,338.9650433063507,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,493.962215423584
137,3.98,1.99,1.99,100,1000,2.06,1.03,1.03,100,1000,212.2541308496913,2122.5413084969127,140.5459201335907,138,27600,276000,341.2427227497101,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,497.28280806541443
138,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,216.74768708119285,2167.4768708119286,141.468652009964,139,27800,278000,343.9204111099243,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,500.9849646091461
139,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,219.66342711908257,2196.6342711908255,142.37913584709167,140,28000,280000,345.9983105659485,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,504.0977544784546
140,2.02,1.01,1.01,100,1000,1.94,0.97,0.97,100,1000,212.22352287271332,2122.2352287271333,143.32153844833374,141,28200,282000,348.19254326820374,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,507.33424067497253
141,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,208.02835011599691,2080.283501159969,144.28294587135315,142,28400,284000,351.0512523651123,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,511.2469069957733
142,1.94,0.97,0.97,100,1000,2.06,1.03,1.03,100,1000,216.4284870247781,2164.284870247781,145.20703864097595,143,28600,286000,353.9441668987274,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,515.2325804233551
143,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,198.87138946451572,1988.713894645157,146.2127137184143,144,28800,288000,356.0315315723419,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,518.4315364360809
144,1.96,0.98,0.98,100,1000,1.92,0.96,0.96,100,1000,209.49507305199063,2094.9507305199063,147.16739010810852,145,29000,290000,358.30162596702576,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,521.7603108882904
145,1.96,0.98,0.98,100,1000,1.96,0.98,0.98,100,1000,202.2874574227581,2022.874574227581,148.1560821533203,146,29200,292000,360.8706953525543,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,525.4232065677643
146,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,186.64582294540384,1866.4582294540382,149.2276303768158,147,29400,294000,363.5606288909912,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,529.2884137630463
147,1.98,0.99,0.99,100,1000,1.96,0.98,0.98,100,1000,206.80208246535182,2068.020824653518,150.1947386264801,148,29600,296000,366.7944493293762,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,533.6192572116852
148,1.96,0.98,0.98,100,1000,2.0,1.0,1.0,100,1000,190.32839705779253,1903.2839705779252,151.2455539703369,149,29800,298000,369.3815405368805,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,537.358402967453
149,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,220.09418130793844,2200.9418130793847,152.1542558670044,150,30000,300000,372.11380219459534,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,541.0958406925201
150,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,210.37029309269064,2103.7029309269064,153.10496044158936,151,30200,302000,374.2504014968872,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,544.2754819393158
151,0.02,0.01,0.01,100,1000,0.0,0.0,0.0,100,1000,208.51965257197855,2085.1965257197858,154.06410264968872,152,30400,304000,376.9181170463562,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,548.0308675765991
152,2.02,1.01,1.01,100,1000,1.92,0.96,0.96,100,1000,143.18172895963176,1431.8172895963176,155.46092891693115,153,30600,306000,379.57237100601196,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,552.1902935504913
153,4.0,2.0,2.0,100,1000,2.02,1.01,1.01,100,1000,222.43816240362176,2224.3816240362175,156.36005520820618,154,30800,308000,382.0076150894165,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,555.6143252849579
154,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,220.174305148183,2201.74305148183,157.26842641830444,155,31000,310000,384.2864489555359,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,558.9096958637238
155,2.04,1.02,1.02,100,1000,1.96,0.98,0.98,100,1000,215.75188376991116,2157.518837699112,158.19541716575623,156,31200,312000,386.31899428367615,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,561.9693627357483
156,1.96,0.98,0.98,100,1000,1.98,0.99,0.99,100,1000,221.1411193548251,2211.411193548251,159.0998170375824,157,31400,314000,388.52994680404663,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,565.1852524280548
157,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,232.92811739525936,2329.2811739525937,159.95845103263855,158,31600,316000,390.9914200305939,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,568.6067662239075
158,2.0,1.0,1.0,100,1000,2.02,1.01,1.01,100,1000,214.25986601811013,2142.5986601811014,160.8918969631195,159,31800,318000,393.0842990875244,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,571.723747253418
159,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,200.12816053371276,2001.2816053371275,161.89125657081604,160,32000,320000,395.14113879203796,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,574.8687944412231
160,1.98,0.99,0.99,100,1000,1.98,0.99,0.99,100,1000,209.77640226536093,2097.764022653609,162.84465265274048,161,32200,322000,397.5188612937927,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,578.3003206253052
161,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,189.60147023158498,1896.0147023158497,163.89949679374695,162,32400,324000,399.4804081916809,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,581.420539855957
162,3.88,1.94,1.94,100,1000,1.94,0.97,0.97,100,1000,192.5900008310983,1925.9000083109831,164.9379723072052,163,32600,326000,402.25580859184265,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,585.3355495929718
163,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,216.73771882773752,2167.3771882773754,165.86074662208557,164,32800,328000,404.53776144981384,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,588.6555104255676
164,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,199.10679021722618,1991.067902172262,166.86523270606995,165,33000,330000,406.23229575157166,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,591.4531650543213
165,2.3,1.15,1.15,100,1000,2.0,1.0,1.0,100,1000,214.8561710323772,2148.561710323772,167.79608798027039,166,33200,332000,408.7243118286133,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,594.9775092601776
166,2.0,1.0,1.0,100,1000,1.96,0.98,0.98,100,1000,199.18304777838432,1991.8304777838432,168.80018949508667,167,33400,334000,411.0688021183014,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,598.4219715595245
167,2.02,1.01,1.01,100,1000,1.98,0.99,0.99,100,1000,167.670853270454,1676.70853270454,169.99300265312195,168,33600,336000,413.2517771720886,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,601.8958280086517
168,2.0,1.0,1.0,100,1000,1.94,0.97,0.97,100,1000,148.1416702486756,1481.416702486756,171.34306168556213,169,33800,338000,415.61621856689453,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,605.7229197025299
169,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,192.1846011450513,1921.8460114505128,172.38372778892517,170,34000,340000,417.8540782928467,14.0,7.0,7.0,10,100,20.0,10.0,10.0,10,100,609.1045801639557
170,13.76,6.88,6.88,100,1000,19.48,9.74,9.74,100,1000,198.99697422217582,1989.9697422217582,173.38876819610596,171,34200,342000,419.85247230529785,14.0,7.0,7.0,10,100,20.0,10.0,10.0,10,100,612.2251839637756
171,13.92,6.96,6.96,100,1000,19.38,9.69,9.69,100,1000,184.2094248747706,1842.0942487477062,174.47448897361755,172,34400,344000,422.45856618881226,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,616.0147025585175
172,1.92,0.96,0.96,100,1000,1.96,0.98,0.98,100,1000,205.43073655833928,2054.3073655833928,175.44805312156677,173,34600,346000,424.9463520050049,14.0,7.0,7.0,10,100,20.0,10.0,10.0,10,100,619.5840177536011
173,13.86,6.93,6.93,100,1000,19.48,9.74,9.74,100,1000,203.53832080924155,2035.3832080924153,176.43066906929016,174,34800,348000,428.34753465652466,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,624.0701951980591
174,15.72,7.86,7.86,100,1000,19.48,9.74,9.74,100,1000,185.7499298063186,1857.4992980631857,177.50738549232483,175,35000,350000,431.26871609687805,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,628.1936807632446
175,15.5,7.75,7.75,100,1000,19.62,9.81,9.81,100,1000,211.8905745839663,2118.905745839663,178.4512689113617,176,35200,352000,433.0457601547241,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,631.0089325904846
176,15.86,7.93,7.93,100,1000,19.52,9.76,9.76,100,1000,178.5895049013816,1785.8950490138159,179.5711555480957,177,35400,354000,435.0178756713867,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,634.2542695999146
177,15.7,7.85,7.85,100,1000,19.4,9.7,9.7,100,1000,207.18167884030137,2071.8167884030136,180.53649187088013,178,35600,356000,437.94409441947937,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,638.2656815052032
178,0.02,0.01,0.01,100,1000,0.0,0.0,0.0,100,1000,192.50205155413258,1925.0205155413257,181.5754418373108,179,35800,358000,440.59842586517334,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,642.0757431983948
179,0.04,0.02,0.02,100,1000,0.04,0.02,0.02,100,1000,206.41036366732249,2064.103636673225,182.54438543319702,180,36000,360000,443.7277991771698,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,646.2888100147247
180,0.04,0.02,0.02,100,1000,0.06,0.03,0.03,100,1000,200.84575120395763,2008.4575120395764,183.54017448425293,181,36200,362000,446.03861260414124,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,649.7209260463715
181,0.06,0.03,0.03,100,1000,0.1,0.05,0.05,100,1000,213.5784062115546,2135.784062115546,184.47659873962402,182,36400,364000,448.9970271587372,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,653.7074608802795
182,15.82,7.91,7.91,100,1000,19.52,9.76,9.76,100,1000,210.32888711036628,2103.2888711036626,185.42749047279358,183,36600,366000,450.97528886795044,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,656.7263956069946
183,1.86,0.93,0.93,100,1000,0.04,0.02,0.02,100,1000,225.25382854077085,2252.538285407709,186.31537771224976,184,36800,368000,453.1870834827423,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,659.9306800365448
184,0.08,0.04,0.04,100,1000,0.06,0.03,0.03,100,1000,216.98641475855933,2169.8641475855934,187.23709440231323,185,37000,370000,455.47373270988464,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,663.2294251918793
185,1.9,0.95,0.95,100,1000,0.0,0.0,0.0,100,1000,214.6989531241322,2146.989531241322,188.16863131523132,186,37200,372000,457.6315321922302,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,666.4116368293762
186,3.48,1.74,1.74,100,1000,0.08,0.04,0.04,100,1000,206.3466426454733,2063.466426454733,189.13787412643433,187,37400,374000,460.0924868583679,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,669.9399523735046
187,3.78,1.89,1.89,100,1000,0.04,0.02,0.02,100,1000,231.29017920656784,2312.9017920656784,190.00258874893188,188,37600,376000,462.4806456565857,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,673.3695411682129
188,0.06,0.03,0.03,100,1000,0.02,0.01,0.01,100,1000,204.77425323720283,2047.7425323720283,190.97927403450012,189,37800,378000,464.9280562400818,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,676.9139680862427
189,1.88,0.94,0.94,100,1000,0.02,0.01,0.01,100,1000,226.33064164726977,2263.306416472698,191.86293697357178,190,38000,380000,466.9656994342804,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,679.9268651008606
190,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,205.03817667104514,2050.3817667104513,192.8383650779724,191,38200,382000,469.7385196685791,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,683.7696084976196
191,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,194.8774275442113,1948.7742754421129,193.86465120315552,192,38400,384000,472.5199568271637,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,687.6823029518127
192,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,201.72060883081707,2017.2060883081706,194.85612154006958,193,38600,386000,475.28396797180176,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,691.5396947860718
193,0.08,0.04,0.04,100,1000,0.02,0.01,0.01,100,1000,208.20048938956853,2082.004893895685,195.81673407554626,194,38800,388000,477.5910019874573,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,694.9426097869873
194,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,161.1522511364656,1611.5225113646559,197.05779647827148,195,39000,390000,479.90061378479004,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,698.594090461731
195,0.04,0.02,0.02,100,1000,0.08,0.04,0.04,100,1000,196.20505918821246,1962.0505918821245,198.0771381855011,196,39200,392000,482.24766635894775,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,702.0594191551208
196,2.04,1.02,1.02,100,1000,1.96,0.98,0.98,100,1000,193.13993111197067,1931.3993111197067,199.11265683174133,197,39400,394000,484.9381511211395,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,705.8983471393585
197,2.0,1.0,1.0,100,1000,1.96,0.98,0.98,100,1000,207.68728938462615,2076.872893846262,200.07564306259155,198,39600,396000,487.4282863140106,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,709.4762005805969
198,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,187.4169832878528,1874.1698328785278,201.1427822113037,199,39800,398000,490.0546875,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,713.2705006599426
199,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,201.22086251000275,2012.2086251000273,202.13671493530273,200,40000,400000,492.22486686706543,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,716.5661489963531
200,17.74,8.87,8.87,100,1000,19.54,9.77,9.77,100,1000,209.46410490424603,2094.6410490424605,203.09153246879578,201,40200,402000,494.90692234039307,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,720.2927362918854
201,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,215.45663453287338,2154.566345328734,204.019793510437,202,40400,404000,497.60940504074097,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,724.0432660579681
202,17.72,8.86,8.86,100,1000,19.42,9.71,9.71,100,1000,201.62945557262654,2016.2945557262653,205.01171207427979,203,40600,406000,500.28959226608276,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,727.8618805408478
203,17.68,8.84,8.84,100,1000,19.36,9.68,9.68,100,1000,209.05562948896232,2090.556294889623,205.9683952331543,204,40800,408000,501.90768218040466,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,730.5289084911346
204,2.06,1.03,1.03,100,1000,2.02,1.01,1.01,100,1000,224.80127646141057,2248.012764614106,206.858069896698,205,41000,410000,504.51997780799866,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,734.1508831977844
205,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,212.4323693279819,2124.323693279819,207.79954600334167,206,41200,412000,506.4533669948578,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,737.1156802177429
206,0.02,0.01,0.01,100,1000,0.02,0.01,0.01,100,1000,227.9234952039819,2279.234952039819,208.67703342437744,207,41400,414000,508.87765407562256,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,740.5052311420441
207,1.9,0.95,0.95,100,1000,1.9,0.95,0.95,100,1000,234.59270018776124,2345.9270018776124,209.52957487106323,208,41600,416000,510.85869789123535,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,743.4315712451935
208,17.68,8.84,8.84,100,1000,19.38,9.69,9.69,100,1000,215.1700292028282,2151.700292028282,210.4590723514557,209,41800,418000,513.1848888397217,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,746.7770955562592
209,17.74,8.87,8.87,100,1000,19.56,9.78,9.78,100,1000,214.01639448822715,2140.1639448822716,211.39358019828796,210,42000,420000,515.3353142738342,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,749.9384956359863
210,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,209.1441840913845,2091.4418409138448,212.34985828399658,211,42200,422000,517.8781998157501,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,753.5272290706635
211,1.98,0.99,0.99,100,1000,2.08,1.04,1.04,100,1000,205.9081134140591,2059.081134140591,213.32116532325745,212,42400,424000,520.2130756378174,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,756.922066450119
212,2.12,1.06,1.06,100,1000,2.04,1.02,1.02,100,1000,217.85694993289204,2178.5694993289203,214.23919892311096,213,42600,426000,522.5707786083221,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,760.2853870391846
213,17.72,8.86,8.86,100,1000,19.62,9.81,9.81,100,1000,215.14337492094285,2151.4337492094287,215.16881155967712,214,42800,428000,524.5750267505646,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,763.3097524642944
214,17.72,8.86,8.86,100,1000,19.32,9.66,9.66,100,1000,196.49704057739896,1964.9704057739896,216.1866385936737,215,43000,430000,526.968376159668,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,766.8394100666046
215,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,220.00857625060488,2200.0857625060485,217.095694065094,216,43200,432000,528.992876291275,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,769.8841118812561
216,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,228.4206840251626,2284.2068402516256,217.97127151489258,217,43400,434000,531.513195514679,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,773.3842144012451
217,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,228.00750076173665,2280.0750076173667,218.84843564033508,218,43600,436000,534.3329999446869,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,777.1869146823883
218,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,230.3462797158939,2303.462797158939,219.71669363975525,219,43800,438000,536.3020355701447,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,780.1244807243347
219,17.72,8.86,8.86,100,1000,19.68,9.84,9.84,100,1000,226.21278532754522,2262.1278532754523,220.60081696510315,220,44000,440000,538.5715470314026,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,783.3901937007904
220,19.48,9.74,9.74,100,1000,19.52,9.76,9.76,100,1000,213.5363801384831,2135.3638013848313,221.5374255180359,221,44200,442000,540.9277896881104,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,786.7728841304779
221,19.54,9.77,9.77,100,1000,19.56,9.78,9.78,100,1000,224.13168625761946,2241.3168625761946,222.4297580718994,222,44400,444000,542.8408505916595,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,789.6654419898987
222,17.84,8.92,8.92,100,1000,19.34,9.67,9.67,100,1000,228.57391982944847,2285.7391982944846,223.30474853515625,223,44600,446000,544.9398274421692,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,792.7569251060486
223,19.42,9.71,9.71,100,1000,19.44,9.72,9.72,100,1000,232.37701296402435,2323.7701296402433,224.1654188632965,224,44800,448000,547.4354178905487,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,796.2713782787323
224,19.5,9.75,9.75,100,1000,19.68,9.84,9.84,100,1000,219.02542317563845,2190.2542317563843,225.07855486869812,225,45000,450000,549.392863035202,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,799.25035405159
225,19.6,9.8,9.8,100,1000,19.38,9.69,9.69,100,1000,225.47203104988222,2254.720310498822,225.96558284759521,226,45200,452000,551.9121990203857,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,802.769603729248
226,19.52,9.76,9.76,100,1000,19.52,9.76,9.76,100,1000,217.41557031554333,2174.1557031554335,226.88548016548157,227,45400,454000,554.5666012763977,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,806.4325499534607
227,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,223.13106696691952,2231.3106696691952,227.78181433677673,228,45600,456000,557.3370854854584,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,810.1882708072662
228,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,214.5745628372948,2145.745628372948,228.7138912677765,229,45800,458000,559.8494875431061,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,813.7558045387268
229,0.06,0.03,0.03,100,1000,0.04,0.02,0.02,100,1000,221.99208370305075,2219.9208370305073,229.61482429504395,230,46000,460000,562.1739339828491,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,817.1387991905212
230,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,196.73354059058937,1967.3354059058936,230.63142776489258,231,46200,462000,564.2247045040131,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,820.3079898357391
