,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
114,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,218.54177445768417,2185.417744576842,98.02024245262146,115,23000,230000,47.84015655517578,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,155.82250332832336
115,3.8,1.9,1.9,100,1000,1.96,0.98,0.98,100,1000,231.12226412869393,2311.222641286939,98.88558530807495,116,23200,232000,48.16631054878235,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,157.09872269630432
116,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,239.09038232592314,2390.9038232592316,99.72208905220032,117,23400,234000,48.425219774246216,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,158.30028915405273
117,2.02,1.01,1.01,100,1000,1.98,0.99,0.99,100,1000,246.0446092183781,2460.446092183781,100.5349497795105,118,23600,236000,48.82452750205994,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,159.59647703170776
118,2.06,1.03,1.03,100,1000,2.02,1.01,1.01,100,1000,213.37690777001427,2133.7690777001426,101.47225832939148,119,23800,238000,49.4711229801178,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,161.27741289138794
119,3.72,1.86,1.86,100,1000,1.94,0.97,0.97,100,1000,286.38349938821887,2863.8349938821884,102.17062258720398,120,24000,240000,50.01532316207886,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,162.607764005661
120,3.8,1.9,1.9,100,1000,2.04,1.02,1.02,100,1000,221.46555322378254,2214.6555322378254,103.07369756698608,121,24200,242000,50.60585117340088,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,164.1991798877716
121,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,242.52157903988305,2425.2157903988304,103.89836645126343,122,24400,244000,50.95832896232605,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,165.44465923309326
122,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,215.8372620603966,2158.372620603966,104.82499051094055,123,24600,246000,51.238035917282104,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,166.72038769721985
123,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,248.19798775373135,2481.9798775373138,105.63079881668091,124,24800,248000,51.60635852813721,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,167.9635045528412
124,2.06,1.03,1.03,100,1000,1.96,0.98,0.98,100,1000,241.6265113164205,2416.265113164205,106.45852255821228,125,25000,250000,51.96498966217041,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,169.25701475143433
125,2.04,1.02,1.02,100,1000,1.96,0.98,0.98,100,1000,213.75789621211155,2137.5789621211156,107.3941605091095,126,25200,252000,52.23484182357788,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,170.53017282485962
126,2.06,1.03,1.03,100,1000,2.0,1.0,1.0,100,1000,244.94195605905628,2449.419560590563,108.21068048477173,127,25400,254000,52.63869118690491,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,171.8184938430786
127,1.98,0.99,0.99,100,1000,1.94,0.97,0.97,100,1000,257.6161545683169,2576.161545683169,108.98702931404114,128,25600,256000,53.03341269493103,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,173.0615222454071
128,2.08,1.04,1.04,100,1000,1.98,0.99,0.99,100,1000,266.19287684204147,2661.9287684204146,109.73836421966553,129,25800,258000,53.57337737083435,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,174.42255020141602
129,3.94,1.97,1.97,100,1000,2.02,1.01,1.01,100,1000,269.1654326533559,2691.654326533559,110.48140168190002,130,26000,260000,54.02978444099426,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,175.69133806228638
130,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,242.14473651926295,2421.4473651926296,111.30735397338867,131,26200,262000,54.42889475822449,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,177.01654624938965
131,2.06,1.03,1.03,100,1000,2.04,1.02,1.02,100,1000,242.00306780412558,2420.0306780412557,112.13378977775574,132,26400,264000,54.68770885467529,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,178.17159152030945
132,5.84,2.92,2.92,100,1000,2.02,1.01,1.01,100,1000,251.83898483941925,2518.3898483941925,112.92794799804688,133,26600,266000,55.11854958534241,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,179.4654724597931
133,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,249.71096889347183,2497.109688934718,113.72887396812439,134,26800,268000,55.515735149383545,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,180.7319302558899
134,2.0,1.0,1.0,100,1000,2.04,1.02,1.02,100,1000,277.6195550731065,2776.195550731065,114.44928431510925,135,27000,270000,55.994508028030396,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,182.01776504516602
135,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,297.895775286102,2978.95775286102,115.12066006660461,136,27200,272000,56.69391965866089,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,183.4877634048462
136,2.04,1.02,1.02,100,1000,2.0,1.0,1.0,100,1000,234.5326866724466,2345.326866724466,115.97341966629028,137,27400,274000,57.09100008010864,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,184.82585549354553
137,2.0,1.0,1.0,100,1000,2.02,1.01,1.01,100,1000,269.0168767954805,2690.1687679548054,116.71686744689941,138,27600,276000,57.534733295440674,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,186.11478400230408
138,2.06,1.03,1.03,100,1000,2.06,1.03,1.03,100,1000,227.54197611904672,2275.419761190467,117.59582614898682,139,27800,278000,58.02392816543579,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,187.57880806922913
139,2.08,1.04,1.04,100,1000,1.94,0.97,0.97,100,1000,220.58537136936826,2205.8537136936825,118.50250458717346,140,28000,280000,58.29364323616028,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,188.85564255714417
140,1.96,0.98,0.98,100,1000,1.98,0.99,0.99,100,1000,228.20747964630948,2282.074796463095,119.37890005111694,141,28200,282000,58.550573110580444,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,190.05814480781555
141,2.02,1.01,1.01,100,1000,1.92,0.96,0.96,100,1000,242.05537091402462,2420.553709140246,120.20515727996826,142,28400,284000,58.92183327674866,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,191.3577971458435
142,1.94,0.97,0.97,100,1000,2.02,1.01,1.01,100,1000,212.3931591471063,2123.931591471063,121.1468071937561,143,28600,286000,59.26534652709961,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,192.74438166618347
143,1.94,0.97,0.97,100,1000,1.98,0.99,0.99,100,1000,214.35458342638904,2143.5458342638904,122.07984066009521,144,28800,288000,59.5390727519989,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,194.0532841682434
144,2.12,1.06,1.06,100,1000,2.0,1.0,1.0,100,1000,220.16690843552408,2201.669084355241,122.9882423877716,145,29000,290000,59.77300024032593,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,195.26412749290466
145,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,271.77943010804944,2717.7943010804943,123.72413325309753,146,29200,292000,60.22422432899475,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,196.5220832824707
146,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,229.27417897887457,2292.741789788746,124.59645128250122,147,29400,294000,60.55696368217468,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,197.79907989501953
147,1.9,0.95,0.95,100,1000,1.96,0.98,0.98,100,1000,264.6793803266099,2646.7938032660986,125.35208249092102,148,29600,296000,60.963385820388794,8.0,4.0,4.0,10,100,2.0,1.0,1.0,10,100,199.04117798805237
148,7.46,3.73,3.73,100,1000,2.02,1.01,1.01,100,1000,271.28775373979994,2712.8775373979997,126.08930706977844,149,29800,298000,61.362693071365356,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,200.25201392173767
149,0.0,0.0,0.0,100,1000,0.08,0.04,0.04,100,1000,242.0429390216034,2420.429390216034,126.91560673713684,150,30000,300000,61.66071677207947,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,201.47687602043152
150,0.08,0.04,0.04,100,1000,0.04,0.02,0.02,100,1000,233.83127124412746,2338.3127124412745,127.77092432975769,151,30200,302000,61.896249771118164,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,202.65204858779907
151,2.04,1.02,1.02,100,1000,2.06,1.03,1.03,100,1000,219.09487050101913,2190.948705010191,128.68377089500427,152,30400,304000,62.13689827919006,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,203.90094184875488
152,1.96,0.98,0.98,100,1000,2.0,1.0,1.0,100,1000,237.4653403012715,2374.653403012715,129.52599906921387,153,30600,306000,62.35635042190552,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,205.03378820419312
153,2.04,1.02,1.02,100,1000,1.94,0.97,0.97,100,1000,229.1877348095582,2291.877348095582,130.3986461162567,154,30800,308000,62.60019016265869,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,206.219899892807
154,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,221.49572711634153,2214.957271163415,131.301598072052,155,31000,310000,62.84266686439514,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,207.43364334106445
155,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,237.5413253154316,2375.4132531543164,132.1435568332672,156,31200,312000,63.051669120788574,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,208.55464911460876
156,2.08,1.04,1.04,100,1000,1.98,0.99,0.99,100,1000,221.2238743071102,2212.2387430711024,133.04761838912964,157,31400,314000,63.34186315536499,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,209.84223103523254
157,2.02,1.01,1.01,100,1000,2.08,1.04,1.04,100,1000,217.11389888940366,2171.1389888940366,133.96879386901855,158,31600,316000,63.687071561813354,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,211.18698859214783
158,0.02,0.01,0.01,100,1000,0.06,0.03,0.03,100,1000,248.4419600732833,2484.419600732833,134.77381086349487,159,31800,318000,64.14528679847717,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,212.53649258613586
159,1.84,0.92,0.92,100,1000,2.0,1.0,1.0,100,1000,268.14114428003825,2681.4114428003822,135.51968669891357,160,32000,320000,64.54884219169617,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,213.77171421051025
160,2.02,1.01,1.01,100,1000,1.96,0.98,0.98,100,1000,222.346658057587,2223.46658057587,136.41918301582336,161,32200,322000,64.8909981250763,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,215.11706852912903
161,3.98,1.99,1.99,100,1000,1.98,0.99,0.99,100,1000,234.60424729321335,2346.0424729321335,137.27168250083923,162,32400,324000,65.51940417289734,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,216.67470693588257
162,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,240.5619818025814,2405.6198180258143,138.10306906700134,163,32600,326000,66.02102184295654,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,218.1130621433258
163,2.02,1.01,1.01,100,1000,2.1,1.05,1.05,100,1000,253.8131389308367,2538.131389308367,138.89105033874512,164,32800,328000,66.30702352523804,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,219.27374744415283
164,2.1,1.05,1.05,100,1000,1.98,0.99,0.99,100,1000,271.32460724178486,2713.2460724178486,139.62817478179932,165,33000,330000,66.57159614562988,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,220.3443624973297
165,1.98,0.99,0.99,100,1000,1.96,0.98,0.98,100,1000,248.64314351313106,2486.4314351313105,140.43254041671753,166,33200,332000,66.84633612632751,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,221.52441954612732
166,2.0,1.0,1.0,100,1000,1.94,0.97,0.97,100,1000,246.05593993713532,2460.5593993713533,141.2453637123108,167,33400,334000,67.22870922088623,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,222.8197877407074
167,2.0,1.0,1.0,100,1000,2.06,1.03,1.03,100,1000,240.45413529351737,2404.541352935174,142.07712316513062,168,33600,336000,67.52201867103577,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,224.01319646835327
168,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,241.17559116512604,2411.7559116512602,142.90639448165894,169,33800,338000,67.84747982025146,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,225.23765468597412
169,5.88,2.94,2.94,100,1000,2.0,1.0,1.0,100,1000,269.7760487234002,2697.760487234002,143.64775013923645,170,34000,340000,68.14780569076538,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,226.36416959762573
170,2.0,1.0,1.0,100,1000,2.0,1.0,1.0,100,1000,217.50858705119094,2175.0858705119094,144.56725406646729,171,34200,342000,68.45304465293884,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,227.68355226516724
171,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,205.0200361520812,2050.200361520812,145.54276847839355,172,34400,344000,68.81714415550232,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,229.11239910125732
172,1.98,0.99,0.99,100,1000,1.96,0.98,0.98,100,1000,222.95801421214455,2229.5801421214455,146.43979835510254,173,34600,346000,69.2694959640503,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,230.54111313819885
173,1.96,0.98,0.98,100,1000,1.96,0.98,0.98,100,1000,219.1163314205143,2191.1633142051433,147.35255551338196,174,34800,348000,69.76943111419678,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,232.03918862342834
174,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,227.81319259981245,2278.1319259981246,148.23046779632568,175,35000,350000,70.06249713897705,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,233.30593490600586
175,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,210.3114329123064,2103.1143291230637,149.18143844604492,176,35200,352000,70.38134670257568,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,234.65795350074768
176,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,249.5773142690872,2495.773142690872,149.98279333114624,177,35400,354000,70.69357872009277,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,235.86254978179932
177,2.04,1.02,1.02,100,1000,2.02,1.01,1.01,100,1000,239.27021598362083,2392.702159836208,150.81866836547852,178,35600,356000,70.91106986999512,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,236.99694299697876
178,1.92,0.96,0.96,100,1000,1.98,0.99,0.99,100,1000,223.03312099573827,2230.3312099573827,151.71539616584778,179,35800,358000,71.14912390708923,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,238.2077124118805
179,1.98,0.99,0.99,100,1000,1.94,0.97,0.97,100,1000,228.6547906357549,2286.547906357549,152.59007716178894,180,36000,360000,71.5344398021698,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,239.56078457832336
180,2.04,1.02,1.02,100,1000,2.0,1.0,1.0,100,1000,253.90525068753453,2539.0525068753454,153.37777256965637,181,36200,362000,71.91134643554688,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,240.80523371696472
181,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,206.18601703934604,2061.8601703934605,154.3477704524994,182,36400,364000,72.20819783210754,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,242.15128636360168
182,2.0,1.0,1.0,100,1000,2.06,1.03,1.03,100,1000,233.68047653099342,2336.8047653099343,155.20363998413086,183,36600,366000,72.48124742507935,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,243.35820150375366
183,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,214.17201249399378,2141.7201249399377,156.13746881484985,184,36800,368000,72.71666479110718,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,244.6092667579651
184,2.02,1.01,1.01,100,1000,1.98,0.99,0.99,100,1000,200.23946790003455,2002.3946790003456,157.13627290725708,185,37000,370000,73.1769073009491,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,246.15508389472961
185,3.96,1.98,1.98,100,1000,2.0,1.0,1.0,100,1000,257.8640213235753,2578.640213235753,157.9118754863739,186,37200,372000,73.43498301506042,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,247.2948124408722
186,4.12,2.06,2.06,100,1000,1.94,0.97,0.97,100,1000,237.59111176820628,2375.911117682063,158.75365781784058,187,37400,374000,73.67715454101562,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,248.4603042602539
187,2.04,1.02,1.02,100,1000,2.0,1.0,1.0,100,1000,256.1123930728878,2561.1239307288783,159.53456497192383,188,37600,376000,73.93822073936462,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,249.60906410217285
188,1.96,0.98,0.98,100,1000,1.94,0.97,0.97,100,1000,210.11741726600144,2101.1741726600144,160.4864137172699,189,37800,378000,74.25792407989502,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,251.00179481506348
189,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,239.40569589004346,2394.0569589004344,161.32181572914124,190,38000,380000,74.64307570457458,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,252.29686212539673
190,2.08,1.04,1.04,100,1000,1.96,0.98,0.98,100,1000,236.53962089857112,2365.396208985711,162.1673400402069,191,38200,382000,74.94814562797546,8.0,4.0,4.0,10,100,2.0,1.0,1.0,10,100,253.5324170589447
191,7.8,3.9,3.9,100,1000,2.0,1.0,1.0,100,1000,221.7144995742058,2217.144995742058,163.0694010257721,192,38400,384000,75.53947806358337,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,255.17167711257935
192,1.96,0.98,0.98,100,1000,2.06,1.03,1.03,100,1000,208.7732672116578,2087.732672116578,164.0273780822754,193,38600,386000,75.81891345977783,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,256.4773099422455
193,1.94,0.97,0.97,100,1000,1.96,0.98,0.98,100,1000,216.28290063129506,2162.8290063129507,164.95209288597107,194,38800,388000,76.08764672279358,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,257.7401478290558
194,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,227.06746890635472,2270.6746890635472,165.83288836479187,195,39000,390000,76.332515001297,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,258.9387037754059
195,2.02,1.01,1.01,100,1000,1.94,0.97,0.97,100,1000,194.64374052723562,1946.4374052723563,166.86040663719177,196,39200,392000,76.79221081733704,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,260.49326395988464
196,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,229.80995480567427,2298.0995480567426,167.73069095611572,197,39400,394000,77.2411596775055,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,261.92429208755493
197,0.0,0.0,0.0,100,1000,0.04,0.02,0.02,100,1000,191.4826526505802,1914.8265265058021,168.77517199516296,198,39600,396000,77.76811194419861,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,263.59619545936584
198,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,211.3384377054058,2113.384377054058,169.72152137756348,199,39800,398000,78.31536269187927,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,265.18799591064453
199,1.98,0.99,0.99,100,1000,2.04,1.02,1.02,100,1000,220.85897065273997,2208.5897065274,170.62707662582397,200,40000,400000,78.61674547195435,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,266.4635946750641
200,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,231.4333064892363,2314.333064892363,171.4912564754486,201,40200,402000,78.88012599945068,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,267.6596655845642
201,2.04,1.02,1.02,100,1000,2.06,1.03,1.03,100,1000,239.78947621173808,2397.8947621173807,172.32532143592834,202,40400,404000,79.16550970077515,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,268.85729360580444
202,1.96,0.98,0.98,100,1000,2.0,1.0,1.0,100,1000,234.72582328564354,2347.2582328564354,173.17737936973572,203,40600,406000,79.43271827697754,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,270.0461046695709
203,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,259.5838542375819,2595.8385423758186,173.94784331321716,204,40800,408000,79.8666319847107,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,271.3185935020447
204,5.92,2.96,2.96,100,1000,2.02,1.01,1.01,100,1000,201.115983342244,2011.15983342244,174.94229435920715,205,41000,410000,80.17801928520203,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,272.7212462425232
205,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,246.37702527472365,2463.7702527472366,175.75405836105347,206,41200,412000,80.41048455238342,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,273.8360540866852
206,2.0,1.0,1.0,100,1000,2.02,1.01,1.01,100,1000,236.42029031254367,2364.202903125437,176.60000944137573,207,41400,414000,80.76429009437561,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,275.10420775413513
207,2.02,1.01,1.01,100,1000,1.98,0.99,0.99,100,1000,226.5127024776339,2265.127024776339,177.48296213150024,208,41600,416000,80.96436643600464,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,276.28763151168823
208,2.08,1.04,1.04,100,1000,1.98,0.99,0.99,100,1000,218.05759287376634,2180.575928737663,178.400151014328,209,41800,418000,81.25631761550903,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,277.56954407691956
209,2.02,1.01,1.01,100,1000,2.06,1.03,1.03,100,1000,237.2384146789821,2372.384146789821,179.24318480491638,210,42000,420000,81.51175904273987,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,278.7363393306732
210,3.88,1.94,1.94,100,1000,2.0,1.0,1.0,100,1000,269.4614790846812,2694.6147908468115,179.98540592193604,211,42200,422000,81.92154264450073,2.0,1.0,1.0,10,100,4.0,2.0,2.0,10,100,279.9688894748688
211,2.0,1.0,1.0,100,1000,3.92,1.96,1.96,100,1000,251.2395743732644,2512.395743732644,180.7814588546753,212,42400,424000,82.289071559906,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,281.20197677612305
212,1.98,0.99,0.99,100,1000,2.0,1.0,1.0,100,1000,273.0621334085925,2730.621334085925,181.51389288902283,213,42600,426000,82.99878239631653,2.0,1.0,1.0,10,100,18.0,9.0,9.0,10,100,282.7439634799957
213,1.96,0.98,0.98,100,1000,17.28,8.64,8.64,100,1000,287.07414689068327,2870.741468906833,182.2105770111084,214,42800,428000,83.46178889274597,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,283.99492144584656
214,0.02,0.01,0.01,100,1000,19.42,9.71,9.71,100,1000,238.0927620278084,2380.927620278084,183.05058574676514,215,43000,430000,83.95884013175964,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,285.41084146499634
215,0.02,0.01,0.01,100,1000,19.68,9.84,9.84,100,1000,256.21298955796993,2562.129895579699,183.83118629455566,216,43200,432000,84.36279726028442,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,286.70225286483765
216,0.04,0.02,0.02,100,1000,19.56,9.78,9.78,100,1000,268.01948975190504,2680.1948975190503,184.5774006843567,217,43400,434000,84.72101950645447,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,287.8748915195465
217,0.02,0.01,0.01,100,1000,19.64,9.82,9.82,100,1000,238.2669015078634,2382.669015078634,185.41679549217224,218,43600,436000,84.97947716712952,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,289.0407121181488
218,0.04,0.02,0.02,100,1000,19.7,9.85,9.85,100,1000,258.88256508474177,2588.825650847418,186.18934655189514,219,43800,438000,85.34572672843933,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,290.2489058971405
219,0.06,0.03,0.03,100,1000,19.68,9.84,9.84,100,1000,242.16647651952204,2421.6647651952203,187.0152246952057,220,44000,440000,85.76216769218445,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,291.5614182949066
220,0.02,0.01,0.01,100,1000,19.58,9.79,9.79,100,1000,272.60885771583463,2726.088577158346,187.74887657165527,221,44200,442000,86.15587520599365,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,292.7636992931366
221,0.0,0.0,0.0,100,1000,19.6,9.8,9.8,100,1000,274.724133165393,2747.2413316539305,188.4768795967102,222,44400,444000,86.58841753005981,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,294.007696390152
222,0.02,0.01,0.01,100,1000,19.46,9.73,9.73,100,1000,226.93214468607965,2269.3214468607966,189.35820031166077,223,44600,446000,86.90392827987671,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,295.28842067718506
223,0.0,0.0,0.0,100,1000,19.62,9.81,9.81,100,1000,213.0723141130873,2130.7231411308726,190.2968487739563,224,44800,448000,87.21103882789612,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,296.62249398231506
224,0.06,0.03,0.03,100,1000,19.54,9.77,9.77,100,1000,269.3341270215853,2693.341270215853,191.0394208431244,225,45000,450000,87.45941877365112,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,297.6898033618927
225,0.02,0.01,0.01,100,1000,19.44,9.72,9.72,100,1000,245.5726069969654,2455.726069969654,191.85384392738342,226,45200,452000,87.81757426261902,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,298.94824957847595
226,0.02,0.01,0.01,100,1000,19.72,9.86,9.86,100,1000,231.5961750196848,2315.961750196848,192.71741604804993,227,45400,454000,88.12747192382812,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,300.20006346702576
227,0.1,0.05,0.05,100,1000,19.68,9.84,9.84,100,1000,252.46542244865284,2524.654224486528,193.5096037387848,228,45600,456000,88.47938942909241,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,301.4482035636902
228,0.06,0.03,0.03,100,1000,19.68,9.84,9.84,100,1000,204.5238727986873,2045.2387279868733,194.48748469352722,229,45800,458000,88.76871347427368,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,302.7892119884491
229,0.1,0.05,0.05,100,1000,19.58,9.79,9.79,100,1000,269.75375338293253,2697.537533829325,195.22890162467957,230,46000,460000,89.17227959632874,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,304.03834795951843
230,0.06,0.03,0.03,100,1000,19.54,9.77,9.77,100,1000,269.4999159881734,2694.9991598817346,195.9710168838501,231,46200,462000,89.58582425117493,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,305.2753734588623
