,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
223,1.82,0.91,0.91,100,1000,19.72,9.86,9.86,100,1000,221.84724961613264,2218.4724961613265,199.4432189464569,224,44800,448000,76.61293816566467,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,296.78190565109253
224,1.84,0.92,0.92,100,1000,19.64,9.82,9.82,100,1000,241.75533700781727,2417.553370078173,200.27050161361694,225,45000,450000,76.89305329322815,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,297.9797966480255
225,3.8,1.9,1.9,100,1000,19.64,9.82,9.82,100,1000,233.9477409559592,2339.477409559592,201.12539339065552,226,45200,452000,77.22900223731995,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,299.2793803215027
226,3.76,1.88,1.88,100,1000,19.72,9.86,9.86,100,1000,222.2849705125433,2222.849705125433,202.02513933181763,227,45400,454000,77.53045153617859,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,300.57306933403015
227,3.7,1.85,1.85,100,1000,19.56,9.78,9.78,100,1000,241.79972662584694,2417.9972662584696,202.85227012634277,228,45600,456000,77.7860460281372,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,301.7623920440674
228,3.74,1.87,1.87,100,1000,19.72,9.86,9.86,100,1000,231.42302707409027,2314.2302707409026,203.71648836135864,229,45800,458000,78.1315987110138,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,303.0625710487366
229,3.86,1.93,1.93,100,1000,19.58,9.79,9.79,100,1000,201.79859083201245,2017.9859083201245,204.7075755596161,230,46000,460000,78.60779595375061,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,304.63658571243286
230,3.84,1.92,1.92,100,1000,19.64,9.82,9.82,100,1000,233.7026113008809,2337.026113008809,205.56336402893066,231,46200,462000,78.89363074302673,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,305.8561518192291
231,3.66,1.83,1.83,100,1000,19.64,9.82,9.82,100,1000,237.13144887612418,2371.314488761242,206.4067780971527,232,46400,464000,79.24871611595154,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,307.14961552619934
232,0.1,0.05,0.05,100,1000,19.54,9.77,9.77,100,1000,247.99583747221038,2479.958374722104,207.2132432460785,233,46600,466000,79.5564591884613,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,308.37356996536255
233,3.8,1.9,1.9,100,1000,19.52,9.76,9.76,100,1000,187.1404895327828,1871.404895327828,208.28195905685425,234,46800,468000,79.99493336677551,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,309.95980858802795
234,1.68,0.84,0.84,100,1000,19.76,9.88,9.88,100,1000,255.5863725178643,2555.863725178643,209.06447339057922,235,47000,470000,80.43244004249573,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,311.259779214859
235,5.74,2.87,2.87,100,1000,19.58,9.79,9.79,100,1000,237.89924216943393,2378.992421694339,209.90516543388367,236,47200,472000,80.73677086830139,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,312.51401710510254
236,5.58,2.79,2.79,100,1000,19.5,9.75,9.75,100,1000,194.69140005881167,1946.9140005881166,210.93243217468262,237,47400,474000,81.13777709007263,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,314.02460956573486
237,1.8,0.9,0.9,100,1000,19.6,9.8,9.8,100,1000,216.22441993780777,2162.2441993780776,211.85739707946777,238,47600,476000,81.7214629650116,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,315.60952949523926
238,5.56,2.78,2.78,100,1000,19.58,9.79,9.79,100,1000,253.6711459099097,2536.7114590990973,212.64581942558289,239,47800,478000,82.01433038711548,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,316.7797660827637
239,5.68,2.84,2.84,100,1000,19.78,9.89,9.89,100,1000,214.09657945015775,2140.9657945015774,213.57997727394104,240,48000,480000,82.46291494369507,8.0,4.0,4.0,10,100,20.0,10.0,10.0,10,100,318.248122215271
240,7.66,3.83,3.83,100,1000,19.68,9.84,9.84,100,1000,262.3602012033041,2623.602012033041,214.34228801727295,241,48200,482000,82.75339221954346,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,319.39487290382385
241,4.0,2.0,2.0,100,1000,19.74,9.87,9.87,100,1000,231.777715088249,2317.7771508824903,215.20518374443054,242,48400,484000,83.06485199928284,8.0,4.0,4.0,10,100,20.0,10.0,10.0,10,100,320.66800832748413
242,7.8,3.9,3.9,100,1000,19.58,9.79,9.79,100,1000,232.57764017346128,2325.776401734613,216.06511163711548,243,48600,486000,83.34352016448975,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,321.9138081073761
243,0.08,0.04,0.04,100,1000,19.6,9.8,9.8,100,1000,214.92217322117264,2149.2217322117267,216.99568104743958,244,48800,488000,83.66169166564941,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,323.25190782546997
244,0.1,0.05,0.05,100,1000,19.68,9.84,9.84,100,1000,240.08801444316097,2400.8801444316096,217.82870888710022,245,49000,490000,83.91397213935852,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,324.4311718940735
245,3.64,1.82,1.82,100,1000,19.7,9.85,9.85,100,1000,241.9455535055191,2419.455535055191,218.65534114837646,246,49200,492000,84.1858777999878,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,325.6386399269104
246,0.06,0.03,0.03,100,1000,19.4,9.7,9.7,100,1000,235.6708039983593,2356.708039983593,219.5039825439453,247,49400,494000,84.44423508644104,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,326.8300585746765
247,0.08,0.04,0.04,100,1000,19.56,9.78,9.78,100,1000,247.8469487607369,2478.469487607369,220.31093215942383,248,49600,496000,84.75913381576538,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,328.0601632595062
248,3.62,1.81,1.81,100,1000,19.5,9.75,9.75,100,1000,234.98495314507701,2349.84953145077,221.16205048561096,249,49800,498000,85.01223969459534,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,329.2451958656311
249,0.16,0.08,0.08,100,1000,19.48,9.74,9.74,100,1000,217.80722860909214,2178.0722860909214,222.0802936553955,250,50000,500000,85.28886532783508,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,330.5279402732849
250,1.92,0.96,0.96,100,1000,19.64,9.82,9.82,100,1000,244.78678130464115,2447.8678130464114,222.89733123779297,251,50200,502000,85.54015183448792,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,331.68215775489807
251,0.08,0.04,0.04,100,1000,19.64,9.82,9.82,100,1000,208.26050040467337,2082.6050040467335,223.85766696929932,252,50400,504000,85.79989457130432,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,332.9861783981323
252,1.78,0.89,0.89,100,1000,19.62,9.81,9.81,100,1000,195.7133301494504,1957.1333014945042,224.87956976890564,253,50600,506000,86.1399097442627,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,334.43802309036255
253,0.08,0.04,0.04,100,1000,19.5,9.75,9.75,100,1000,247.78508653388027,2477.8508653388026,225.6867208480835,254,50800,508000,86.40481185913086,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,335.60654878616333
254,1.72,0.86,0.86,100,1000,19.64,9.82,9.82,100,1000,243.98787129612796,2439.8787129612797,226.50643372535706,255,51000,510000,86.701899766922,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,336.82236552238464
255,1.78,0.89,0.89,100,1000,19.68,9.84,9.84,100,1000,238.1099955520825,2381.099955520825,227.34638166427612,256,51200,512000,86.93705487251282,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,337.97911286354065
256,1.92,0.96,0.96,100,1000,19.7,9.85,9.85,100,1000,244.20557428400087,2442.0557428400084,228.16536378860474,257,51400,514000,87.22712516784668,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,339.1961808204651
257,1.84,0.92,0.92,100,1000,19.66,9.83,9.83,100,1000,234.0608653653253,2340.608653653253,229.01984238624573,258,51600,516000,87.4936273097992,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,340.3896281719208
258,1.7,0.85,0.85,100,1000,19.64,9.82,9.82,100,1000,223.95235510694766,2239.5235510694765,229.91288948059082,259,51800,518000,87.74369406700134,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,341.6191327571869
259,0.12,0.06,0.06,100,1000,19.56,9.78,9.78,100,1000,254.40986073070508,2544.0986073070508,230.6990225315094,260,52000,520000,87.9971649646759,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,342.7426702976227
260,0.14,0.07,0.07,100,1000,19.62,9.81,9.81,100,1000,245.55880484641978,2455.588048464198,231.51349139213562,261,52200,522000,88.35453748703003,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,344.0078673362732
261,0.12,0.06,0.06,100,1000,19.42,9.71,9.71,100,1000,265.14561406725005,2651.4561406725006,232.2677938938141,262,52400,524000,88.83369731903076,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,345.3503029346466
262,0.0,0.0,0.0,100,1000,19.74,9.87,9.87,100,1000,249.9710354987973,2499.710354987973,233.06788659095764,263,52600,526000,89.11635518074036,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,346.51899456977844
263,0.02,0.01,0.01,100,1000,19.5,9.75,9.75,100,1000,207.24269107413997,2072.4269107413998,234.03293871879578,264,52800,528000,89.34276556968689,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,347.8049371242523
264,0.1,0.05,0.05,100,1000,19.54,9.77,9.77,100,1000,210.91785360123424,2109.178536012342,234.98117518424988,265,53000,530000,89.65938186645508,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,349.15734457969666
265,0.02,0.01,0.01,100,1000,19.42,9.71,9.71,100,1000,240.3991459972202,2403.991459972202,235.81312489509583,266,53200,532000,89.95447540283203,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,350.3713264465332
266,0.08,0.04,0.04,100,1000,19.58,9.79,9.79,100,1000,234.9821227084741,2349.8212270847407,236.66425347328186,267,53400,534000,90.25664019584656,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,351.6112222671509
267,0.02,0.01,0.01,100,1000,19.68,9.84,9.84,100,1000,247.30055688709254,2473.0055688709253,237.4729859828949,268,53600,536000,90.50817799568176,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,352.78162837028503
268,0.18,0.09,0.09,100,1000,19.74,9.87,9.87,100,1000,204.5803358600799,2045.8033586007991,238.4505970478058,269,53800,538000,90.78225994110107,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,354.1217243671417
269,0.1,0.05,0.05,100,1000,19.54,9.77,9.77,100,1000,213.08129854341496,2130.8129854341496,239.3892059326172,270,54000,540000,91.09840154647827,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,355.45206451416016
270,2.06,1.03,1.03,100,1000,19.66,9.83,9.83,100,1000,250.9815185315833,2509.815185315833,240.1860773563385,271,54200,542000,91.3510332107544,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,356.5747175216675
271,3.7,1.85,1.85,100,1000,19.58,9.79,9.79,100,1000,234.47807811232553,2344.780781123255,241.03903555870056,272,54400,544000,91.60347414016724,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,357.76162576675415
272,3.78,1.89,1.89,100,1000,19.52,9.76,9.76,100,1000,257.4619735540528,2574.619735540528,241.81584930419922,273,54600,546000,91.89856576919556,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,358.94431138038635
273,3.66,1.83,1.83,100,1000,19.56,9.78,9.78,100,1000,211.1499108567942,2111.499108567942,242.76304364204407,274,54800,548000,92.23149132728577,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,360.3309144973755
274,0.04,0.02,0.02,100,1000,19.56,9.78,9.78,100,1000,194.91528259273372,1949.1528259273373,243.78913044929504,275,55000,550000,92.85918140411377,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,362.06669640541077
275,0.12,0.06,0.06,100,1000,19.5,9.75,9.75,100,1000,214.3008634513478,2143.0086345134782,244.72239780426025,276,55200,552000,93.39050102233887,6.0,3.0,3.0,10,100,20.0,10.0,10.0,10,100,363.6044087409973
276,5.64,2.82,2.82,100,1000,19.68,9.84,9.84,100,1000,234.55937741693572,2345.593774169357,245.57506036758423,277,55400,554000,93.81818985939026,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,364.99124789237976
277,3.9,1.95,1.95,100,1000,19.46,9.73,9.73,100,1000,206.3012241914675,2063.012241914675,246.54451656341553,278,55600,556000,94.08198046684265,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,366.3126640319824
278,2.06,1.03,1.03,100,1000,19.58,9.79,9.79,100,1000,223.83230337378458,2238.323033737846,247.43804264068604,279,55800,558000,94.4008731842041,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,367.60833048820496
279,0.22,0.11,0.11,100,1000,19.72,9.86,9.86,100,1000,254.66775067684858,2546.6775067684857,248.223379611969,280,56000,560000,94.65439176559448,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,368.7266888618469
280,0.18,0.09,0.09,100,1000,19.56,9.78,9.78,100,1000,239.79989537386692,2397.998953738669,249.0574083328247,281,56200,562000,94.90374279022217,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,369.88307785987854
281,0.14,0.07,0.07,100,1000,19.64,9.82,9.82,100,1000,210.49904582187924,2104.9904582187924,250.00753140449524,282,56400,564000,95.16934084892273,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,371.1711759567261
282,1.84,0.92,0.92,100,1000,19.78,9.89,9.89,100,1000,222.43975496276764,2224.397549627676,250.90665125846863,283,56600,566000,95.4256820678711,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,372.4152810573578
283,0.06,0.03,0.03,100,1000,19.54,9.77,9.77,100,1000,230.97456049729172,2309.745604972917,251.7725474834442,284,56800,568000,95.68288445472717,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,373.62724328041077
284,1.84,0.92,0.92,100,1000,19.66,9.83,9.83,100,1000,223.64367197999616,2236.436719799962,252.66682720184326,285,57000,570000,95.99713277816772,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,374.9176368713379
285,1.84,0.92,0.92,100,1000,19.7,9.85,9.85,100,1000,242.43943210627256,2424.394321062726,253.4917755126953,286,57200,572000,96.25917935371399,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,376.1033594608307
286,1.86,0.93,0.93,100,1000,19.62,9.81,9.81,100,1000,242.748894354298,2427.48894354298,254.31567215919495,287,57400,574000,96.56626915931702,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,377.34139490127563
287,1.82,0.91,0.91,100,1000,19.8,9.9,9.9,100,1000,194.95990341027277,1949.5990341027277,255.3415241241455,288,57600,576000,96.97619318962097,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,378.89094591140747
288,1.84,0.92,0.92,100,1000,19.66,9.83,9.83,100,1000,202.89145320024284,2028.9145320024284,256.3272728919983,289,57800,578000,97.28750681877136,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,380.2829658985138
289,0.1,0.05,0.05,100,1000,19.44,9.72,9.72,100,1000,203.93635740829973,2039.363574082997,257.3079710006714,290,58000,580000,97.62828660011292,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,381.71993112564087
290,3.58,1.79,1.79,100,1000,19.64,9.82,9.82,100,1000,236.02615682559386,2360.2615682559385,258.15533471107483,291,58200,582000,97.89268398284912,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,382.90956807136536
291,0.04,0.02,0.02,100,1000,19.62,9.81,9.81,100,1000,258.2485625420801,2582.485625420801,258.9297823905945,292,58400,584000,98.08590149879456,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,383.9433617591858
292,0.18,0.09,0.09,100,1000,19.54,9.77,9.77,100,1000,336.2978963260875,3362.978963260875,259.52449321746826,293,58600,586000,98.27929520606995,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,384.7980239391327
293,0.1,0.05,0.05,100,1000,19.66,9.83,9.83,100,1000,333.92252508019055,3339.2252508019055,260.1234345436096,294,58800,588000,98.48129034042358,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,385.6669511795044
294,0.1,0.05,0.05,100,1000,19.62,9.81,9.81,100,1000,333.800014643479,3338.00014643479,260.7225956916809,295,59000,590000,98.67230939865112,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,386.5244314670563
295,1.8,0.9,0.9,100,1000,19.66,9.83,9.83,100,1000,322.5727658802122,3225.727658802122,261.34261083602905,296,59200,592000,98.86407113075256,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,387.4024348258972
296,0.06,0.03,0.03,100,1000,19.62,9.81,9.81,100,1000,318.55961338142015,3185.5961338142015,261.97043681144714,297,59400,594000,99.05556344985962,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,388.28816747665405
297,0.1,0.05,0.05,100,1000,19.7,9.85,9.85,100,1000,338.36697732484384,3383.6697732484386,262.5615110397339,298,59600,596000,99.24548721313477,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,389.1344738006592
298,0.04,0.02,0.02,100,1000,19.68,9.84,9.84,100,1000,331.06893020153564,3310.6893020153566,263.16561484336853,299,59800,598000,99.43745517730713,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,389.99675250053406
299,0.06,0.03,0.03,100,1000,19.64,9.82,9.82,100,1000,335.5960017842748,3355.9600178427477,263.7615694999695,300,60000,600000,99.6305742263794,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,390.8507785797119
